,date,review,rating,status,length,label,language_scores,language,scores,compound,sentiment
477,2020-08-06,It was a great experience to improve my skills.,5,completer,47,pos,"{'language': 'en', 'score': 0.9999950629431906}",en,"{'neg': 0.0, 'neu': 0.462, 'pos': 0.538, 'compound': 0.7906}",0.7906,pos
478,2020-08-06,The lab has to tie more into the coding part of Python rather than the theory and basics of it. Took awhile for me to grasp it with the help of other books.,2,completer,156,neg,"{'language': 'en', 'score': 0.9999974629246702}",en,"{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.4019}",0.4019,pos
479,2020-08-05,It was a good experience learning with IBM and Coursera..Thank You,5,completer,66,pos,"{'language': 'en', 'score': 0.9999988333530908}",en,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}",0.4404,pos
480,2020-08-05,Best course for everyone and I thanks instructors very much.,5,completer,60,pos,"{'language': 'en', 'score': 0.9999980149084905}",en,"{'neg': 0.0, 'neu': 0.496, 'pos': 0.504, 'compound': 0.7964}",0.7964,pos
481,2020-08-05,Great Course!,5,completer,13,pos,"{'language': 'en', 'score': 0.9999959307530655}",en,"{'neg': 0.0, 'neu': 0.185, 'pos': 0.815, 'compound': 0.6588}",0.6588,pos
482,2020-08-05,Excelent guidance through all the lessons. Keep on providing this great quality on teaching.,5,completer,92,pos,"{'language': 'en', 'score': 0.999997171557613}",en,"{'neg': 0.0, 'neu': 0.727, 'pos': 0.273, 'compound': 0.7073}",0.7073,pos
483,2020-08-04,Greate course!!!!,5,completer,17,pos,"{'language': 'en', 'score': 0.9999947255446922}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
484,2020-08-03,"With ease and clear cut instruction, I learn the basics of python without hassle. Anyone who wants to start a fundamental course of python should join this one!",5,completer,160,pos,"{'language': 'en', 'score': 0.9999995113823555}",en,"{'neg': 0.066, 'neu': 0.694, 'pos': 0.24, 'compound': 0.6696}",0.6696,pos
485,2020-08-03,Great course requires no prior programming experience and covers basics in detail. Would recommend to anyone looking to start somewhere in Python.,5,completer,146,pos,"{'language': 'en', 'score': 0.9999966736423258}",en,"{'neg': 0.079, 'neu': 0.683, 'pos': 0.237, 'compound': 0.6597}",0.6597,pos
486,2020-08-02,Very nice course to begin with Python and Pandas.,5,completer,49,pos,"{'language': 'en', 'score': 0.9999968737312426}",en,"{'neg': 0.0, 'neu': 0.721, 'pos': 0.279, 'compound': 0.4754}",0.4754,pos
487,2020-08-02,It was a great course and the assignments were so good to sharpen our theoretical knowledge which we gained through the awesome videos,5,completer,134,pos,"{'language': 'en', 'score': 0.9999965666305343}",en,"{'neg': 0.0, 'neu': 0.553, 'pos': 0.447, 'compound': 0.9386}",0.9386,pos
488,2020-08-02,Effective course on Python basics.,5,completer,34,pos,"{'language': 'en', 'score': 0.9999969003814128}",en,"{'neg': 0.0, 'neu': 0.563, 'pos': 0.437, 'compound': 0.4767}",0.4767,pos
489,2020-08-01,Covers basics of python in a single course. Much interesting. Both content and labs are informative and useful. Recommend this to everyone.,5,completer,139,pos,"{'language': 'en', 'score': 0.9999954203863225}",en,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.7964}",0.7964,pos
490,2020-08-01,"The course does a good job with teaching you the general basics of Python. Unfortunately, it doesn't go into details as I had hoped. Moreover, I was disappointed that the final project relies heavily on the lessons learned near the end of the course. Nevertheless, it is a good course since it can be quite challenging for beginner programmers. For instance, you need to retain all the previous knowledge you obtained each lessons. Also, there isn't only one way to find a solution as you will learn in the final project.  ",4,completer,523,pos,"{'language': 'en', 'score': 0.9999965749549801}",en,"{'neg': 0.057, 'neu': 0.814, 'pos': 0.13, 'compound': 0.7264}",0.7264,pos
491,2020-08-01,Really enjoyed this course and I got to learn more about Python,5,completer,63,pos,"{'language': 'en', 'score': 0.9999975430267978}",en,"{'neg': 0.0, 'neu': 0.736, 'pos': 0.264, 'compound': 0.5563}",0.5563,pos
492,2020-07-31,The notebooks dont run sometimes but the course is amazing!,4,completer,59,pos,"{'language': 'en', 'score': 0.9999944108674126}",en,"{'neg': 0.0, 'neu': 0.621, 'pos': 0.379, 'compound': 0.7574}",0.7574,pos
493,2020-07-31,"Sometimes Watson studio gave hard times, but in general every topic is on point",5,completer,79,pos,"{'language': 'en', 'score': 0.9999960318134846}",en,"{'neg': 0.085, 'neu': 0.915, 'pos': 0.0, 'compound': -0.0516}",-0.0516,neg
494,2020-07-30,Still need some course refinement in terms of content and examples can be more.,3,completer,79,neu,"{'language': 'en', 'score': 0.9999961874025878}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
495,2020-07-30,there were some technical problems that reduced my overall grade even when it wasn't my mistake.but I got a lot to learn from the material provided,4,completer,147,pos,"{'language': 'en', 'score': 0.9999951385924537}",en,"{'neg': 0.105, 'neu': 0.895, 'pos': 0.0, 'compound': -0.4019}",-0.4019,neg
496,2020-07-30,It is a nice course for beginners and step by step process is a good feature of the course.,5,completer,91,pos,"{'language': 'en', 'score': 0.9999962666083709}",en,"{'neg': 0.0, 'neu': 0.725, 'pos': 0.275, 'compound': 0.6908}",0.6908,pos
497,2020-07-30,Nice course,5,completer,11,pos,"{'language': 'fr', 'score': 0.9999944777267995}",fr,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,pos
498,2020-07-29,"A very good first look at Python, Pandas and other basic aspects of Python for Data Science.  The course material, as presented in text transcription, could use a good proofreading, but otherwise it is a very solid and useful course.",4,completer,233,pos,"{'language': 'en', 'score': 0.9999939677458141}",en,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.8683}",0.8683,pos
499,2020-07-29,"I strongly suggest that you look into other providers for learning python for data science. As has been outlined by other reviewers, this is mostly a bad ad for IBM's Watson and there is little actual instruction for actually using Python.  As a background I'm a EE with a lot of hardware coding experience (Verilog as well as Perl).  I completed a specialization in Python from another provider and this gave me quite a bit of help as those classes were clear, with a good progression.  In addition I've now written a bit of Python for work so I have a good base.  This IBM course has, at best, cursory instruction on using Python, Numpy, and Pandas.  The instructions are not clear, with poor sentence structure, and terrible grammar, making it difficult to follow along.  Further, Watson is a confusing mess with instructions that use a prior UI, making it tough to figure out exactly what needs to be done to set up an environment.  Avoid.  Just avoid.  Go to UMich or JHU.  Anywhere but IBM.  The only thing I *did* get from this class is that I don't want to go into Data Science: living in Jupyter notebooks is miserable.  But then, I would also rather build things than write reports.  Your mileage may vary.",1,completer,1216,neg,"{'language': 'en', 'score': 0.9999958292053142}",en,"{'neg': 0.089, 'neu': 0.827, 'pos': 0.084, 'compound': -0.3014}",-0.3014,neg
500,2020-07-29,Its good course for practice your data science and python programming.,4,completer,70,pos,"{'language': 'en', 'score': 0.9999940428410485}",en,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}",0.4404,pos
501,2020-07-29,If there was more practical practice and maybe teach the the code that was used to make the dashboard will be good and also teach how to use object storage ibm .,4,completer,161,pos,"{'language': 'en', 'score': 0.9999979756758915}",en,"{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.4404}",0.4404,pos
502,2020-07-29,"Great course, definetly recommend it for beginners!",5,completer,51,pos,"{'language': 'en', 'score': 0.9999967401141896}",en,"{'neg': 0.0, 'neu': 0.42, 'pos': 0.58, 'compound': 0.784}",0.784,pos
503,2020-07-28,Best course ever,5,completer,16,pos,"{'language': 'fr', 'score': 0.9999970045567123}",fr,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.6369}",0.6369,pos
504,2020-07-28,Bad videos.. Many methods and functions in the lab are not explained in the videosTo complete this course I spent most of my time reading documentations and searching to understand what is said as there is no enough explanation or even resources to read from.(Maybe this method suits you but I didn't like it),1,completer,309,neg,"{'language': 'en', 'score': 0.9999989698362244}",en,"{'neg': 0.117, 'neu': 0.883, 'pos': 0.0, 'compound': -0.6721}",-0.6721,neg
505,2020-07-28,"Thorough course covering all the basics of Python. The labs were a great way to practice skills i had learnt in the videos, however I found the quizzes very short and of low difficulty. I also had to constantly stop and start the learning videos as they would often race through certain slides. I'd like to see a more challenging course. ",3,dropout,338,neu,"{'language': 'en', 'score': 0.9999971635246012}",en,"{'neg': 0.101, 'neu': 0.739, 'pos': 0.16, 'compound': 0.5984}",0.5984,pos
506,2020-07-28,It's a perfect introduction to python lenguaje if you are interested in Data Science and IA.,5,completer,92,pos,"{'language': 'en', 'score': 0.999995471003609}",en,"{'neg': 0.0, 'neu': 0.67, 'pos': 0.33, 'compound': 0.7506}",0.7506,pos
507,2020-07-27,Very Well designed course. Learned lot of concepts in a short period of time.,4,completer,77,pos,"{'language': 'en', 'score': 0.9999957683628603}",en,"{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.3384}",0.3384,pos
508,2020-07-27,I see that much more applications or quizzes on the syntax of libraries and programming languages must be attached to the course in order not to forget what we learned from videos,3,completer,179,neu,"{'language': 'en', 'score': 0.9999975846809317}",en,"{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.1695}",0.1695,pos
509,2020-07-27,"A decent introduction to the basics of programming in Python, I found the Jupyter notebooks for the labs to be pretty useful. However, the final peer-graded project is problematic in that it outright states that sharing your Jupyter notebook is OPTIONAL, but upon submitting and looking at the rubric for peer grading, I found out that it was one out of five required points for a 100% score. Not a big deal, but I can be a bit of a perfectionist when it comes to assignments, especially finals, so that was irritating to say the least.",3,completer,536,neu,"{'language': 'en', 'score': 0.9999964889428424}",en,"{'neg': 0.065, 'neu': 0.841, 'pos': 0.094, 'compound': 0.2154}",0.2154,pos
510,2020-07-26,excellant,5,dropout,9,pos,"{'language': 'ca', 'score': 0.9999935846977092}",ca,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
511,2020-07-26,good intro to py + ds,5,completer,21,pos,"{'language': 'en', 'score': 0.9999964793051282}",en,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}",0.4404,pos
512,2020-07-26,Really best course with hands on project,5,completer,40,pos,"{'language': 'en', 'score': 0.9999979596723393}",en,"{'neg': 0.0, 'neu': 0.572, 'pos': 0.428, 'compound': 0.6697}",0.6697,pos
513,2020-07-26,Another great course in the specialisation!,5,completer,43,pos,"{'language': 'en', 'score': 0.99999294347407}",en,"{'neg': 0.0, 'neu': 0.532, 'pos': 0.468, 'compound': 0.6588}",0.6588,pos
514,2020-07-26,IT was very helpful for me .,4,completer,28,pos,"{'language': 'en', 'score': 0.9999972174196935}",en,"{'neg': 0.0, 'neu': 0.618, 'pos': 0.382, 'compound': 0.4754}",0.4754,pos
515,2020-07-26,Good enough. I liked the course.,5,completer,32,pos,"{'language': 'en', 'score': 0.9999995008442939}",en,"{'neg': 0.0, 'neu': 0.345, 'pos': 0.655, 'compound': 0.6908}",0.6908,pos
516,2020-07-25,The worse way to teach programming! Week 5 is horrible! I can't believe and don't believe any positive reviews about this course. I cancelled my subscription after this course.,1,completer,176,neg,"{'language': 'en', 'score': 0.9999954822342408}",en,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.9023}",-0.9023,neg
517,2020-07-24,Kept every detail plain and simple,5,completer,34,pos,"{'language': 'en', 'score': 0.9999949316087735}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
518,2020-07-24,satisfactory,5,dropout,12,pos,"{'language': 'en', 'score': 0.9999949327906981}",en,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3612}",0.3612,pos
519,2020-07-24,"This is a nice introduction, but it's much more useful if you (1) have a background in statistics and (2) use a textbook with problem sets in tandem.",4,completer,149,pos,"{'language': 'en', 'score': 0.999997522598436}",en,"{'neg': 0.112, 'neu': 0.693, 'pos': 0.195, 'compound': 0.3898}",0.3898,pos
520,2020-07-24,"Great beginners course. The only thing I would change is allowing people to see the answer they selected on the quizzes once they have been marked, and providing them with an explanation on what is the right answer and why. Would provide a better learning experience. ",4,completer,268,pos,"{'language': 'en', 'score': 0.9999967775357403}",en,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.7906}",0.7906,pos
521,2020-07-24,"The videos and labs were helpful and the course does help one learn some Python fundamentals. However, I believe that the labs and quizzes could have been improved. More exercises within the lab environment would be beneficial to promote learning. The weak point of the course is that the tutorials for using IBM Cloud were weak. More information and walkthroughs (including videos) should have been provided.",3,completer,409,neu,"{'language': 'en', 'score': 0.9999989595209201}",en,"{'neg': 0.074, 'neu': 0.745, 'pos': 0.181, 'compound': 0.8074}",0.8074,pos
522,2020-07-24,Good course for introductory data analysis in Python.,4,completer,53,pos,"{'language': 'en', 'score': 0.9999975729827937}",en,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}",0.4404,pos
523,2020-07-23,This course is definitely helpful for the candidate who are in the 1st step towards their data science journey.,5,completer,111,pos,"{'language': 'en', 'score': 0.9999974236943405}",en,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.6705}",0.6705,pos
524,2020-07-23,"This course will teach you the basics of software programming in Python language.In addition to that, you will learn what Pandas is, what it is used for, and how to use it.I, personally, didn't fully understand Pandas from this course, but it certainly gave me a general knowledge of what that is.",4,completer,297,pos,"{'language': 'en', 'score': 0.9999987569933749}",en,"{'neg': 0.0, 'neu': 0.942, 'pos': 0.058, 'compound': 0.4767}",0.4767,pos
525,2020-07-23,Too basic for my knowledge but it was interesting still.,3,completer,56,neu,"{'language': 'en', 'score': 0.9999952631544311}",en,"{'neg': 0.0, 'neu': 0.717, 'pos': 0.283, 'compound': 0.5499}",0.5499,pos
526,2020-07-22,"Great course, just the right balance between theory and hands-on exercises and projects.",5,completer,88,pos,"{'language': 'en', 'score': 0.9999962263145687}",en,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.6249}",0.6249,pos
527,2020-07-22,Advertising for IBM.. course content does Not prepare you for the peer reviewed assignment.  Expected more. ,1,dropout,108,neg,"{'language': 'en', 'score': 0.9999977402424012}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
528,2020-07-22,"very well organized and structured contents. Examples and Quiz makes the course really interesting. Overall, it is an excellent course for learning Python.",5,completer,155,pos,"{'language': 'en', 'score': 0.9999971746384897}",en,"{'neg': 0.0, 'neu': 0.688, 'pos': 0.312, 'compound': 0.8437}",0.8437,pos
529,2020-07-22,Very clear instructions. And really good task,5,completer,45,pos,"{'language': 'en', 'score': 0.999994745944357}",en,"{'neg': 0.0, 'neu': 0.451, 'pos': 0.549, 'compound': 0.7258}",0.7258,pos
530,2020-07-22,Covers excellent basics skills but not the AI part.,5,completer,51,pos,"{'language': 'en', 'score': 0.999995171836358}",en,"{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.3291}",0.3291,pos
531,2020-07-21,Great Course work just more needs to be explained. I searched a lot to find more information as a beginner. But a great introduction will recommend it if you're starting out without any experience. ,4,completer,198,pos,"{'language': 'en', 'score': 0.9999968361589038}",en,"{'neg': 0.0, 'neu': 0.716, 'pos': 0.284, 'compound': 0.8934}",0.8934,pos
532,2020-07-21,Very good course with lots of hands  on practice,5,completer,48,pos,"{'language': 'en', 'score': 0.9999967502478648}",en,"{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.4927}",0.4927,pos
533,2020-07-21,"very good, thanks!",5,completer,18,pos,"{'language': 'en', 'score': 0.9999968821429323}",en,"{'neg': 0.0, 'neu': 0.13, 'pos': 0.87, 'compound': 0.7693}",0.7693,pos
534,2020-07-21,"Felt great completing the course, thank you!",5,completer,44,pos,"{'language': 'en', 'score': 0.9999958977684887}",en,"{'neg': 0.0, 'neu': 0.42, 'pos': 0.58, 'compound': 0.784}",0.784,pos
535,2020-07-21,The final task using IBM Watson Cloud was very confusing to me so that it take me almost 5 hours to solve the problem. The dealing with Python in the task was not a big deal: the real problem was IBM Cloud setup for hosting my Dashboard as .html and this was not the most important part of a Python course. All the rest of the course was quite useful and helpful. You team could make more intuitive this part of hosting to make the course the great course of Python it can be.,4,completer,476,pos,"{'language': 'en', 'score': 0.9999976416549587}",en,"{'neg': 0.09, 'neu': 0.796, 'pos': 0.114, 'compound': 0.541}",0.541,pos
536,2020-07-21,The Course was disappointing. I worked for IBM for 10 years and thus I can assure that this course is way below IBM standards.,3,completer,126,neu,"{'language': 'en', 'score': 0.9999973054984522}",en,"{'neg': 0.125, 'neu': 0.781, 'pos': 0.094, 'compound': -0.2023}",-0.2023,neg
537,2020-07-21,Well-done!,4,completer,10,pos,"{'language': 'it', 'score': 0.9999953515280098}",it,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
538,2020-07-20,poor instructing ,2,completer,17,neg,"{'language': 'en', 'score': 0.9999958757660525}",en,"{'neg': 0.756, 'neu': 0.244, 'pos': 0.0, 'compound': -0.4767}",-0.4767,neg
539,2020-07-20,"A great course for Python beginners. The last homework lacks enough explanation, which confused me. However I got the solution in the course forum. ",5,completer,148,pos,"{'language': 'en', 'score': 0.9999958452326323}",en,"{'neg': 0.083, 'neu': 0.686, 'pos': 0.231, 'compound': 0.6249}",0.6249,pos
540,2020-07-20,"The first three courses in the Applied AI specialisation are much better than this one. During weeks 1-4, it remained a mystery how you're supposed to apply the content of the videos in practice. The videos are ok, but by far not as good and easy to follow as other videos here on coursera. In week 5, the final exam felt like completely out of the blue and not comparable to the weekly quizzes (which are far to short and easy to really be informative about where you stand).I would not recommend this course, I myself only followed through with it because it is part of the specialization. I would say I got a first impression of Python, but so far I wouldn't trust myself with writing any code and I don't feel like I've gained long-term knowledge.If I ever really needed Python in my job, I'd start over and take another course.Note: in my experience, this is an exception. I've liked the other courses I took on coursera (some of which were also by IBM) much better!",2,completer,971,neg,"{'language': 'en', 'score': 0.999997020930513}",en,"{'neg': 0.049, 'neu': 0.792, 'pos': 0.159, 'compound': 0.9667}",0.9667,pos
541,2020-07-20,Very good for beginners.,5,completer,24,pos,"{'language': 'no', 'score': 0.5687604255225496}",no,"{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.4927}",0.4927,pos
542,2020-07-19,The instructor did a nice job,5,completer,29,pos,"{'language': 'en', 'score': 0.9999980391134766}",en,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.4215}",0.4215,pos
543,2020-07-19,It coves the very basic of python. I am new to python hence found it very useful. Thanks you.,4,completer,93,pos,"{'language': 'en', 'score': 0.9999971578592113}",en,"{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.7485}",0.7485,pos
544,2020-07-19,"this course provided easy to understand all concepts about python, data science, and artificial intelligence.",5,completer,109,pos,"{'language': 'en', 'score': 0.9999966592712073}",en,"{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.7184}",0.7184,pos
545,2020-07-19,was so difficult,4,completer,16,pos,"{'language': 'en', 'score': 0.9999979677698801}",en,"{'neg': 0.583, 'neu': 0.417, 'pos': 0.0, 'compound': -0.4201}",-0.4201,neg
546,2020-07-18,The content was good but it can always be better. It was quite easy. Exercises must be a little bit hard.,4,completer,105,pos,"{'language': 'en', 'score': 0.9999972775350853}",en,"{'neg': 0.043, 'neu': 0.587, 'pos': 0.37, 'compound': 0.8722}",0.8722,pos
547,2020-07-17,this course is almost perfect but the only missed thing to be translated to arabic,4,completer,82,pos,"{'language': 'en', 'score': 0.9999975866618311}",en,"{'neg': 0.156, 'neu': 0.722, 'pos': 0.122, 'compound': -0.1522}",-0.1522,neg
548,2020-07-17,Super informative and well-organized!,5,completer,37,pos,"{'language': 'en', 'score': 0.9999949816585998}",en,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.636}",0.636,pos
549,2020-07-16,Grate course,5,completer,12,pos,"{'language': 'fr', 'score': 0.9999953914351043}",fr,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
550,2020-07-15,"Classic! For someone who has never programmed in his life but is gritty enough to make it to the field of Data Science, this course is a must. The way even most complicated concepts are explained smoothly and easiely, just loved it. Labs are exceptional. The way this course caters to the need of new programmers is highly appreciable. This would surely motivate budding Data Scientists and would instil much needed confidence in them.No doubt much effort was put to make this course the waay it is. Loved it!",5,completer,509,pos,"{'language': 'en', 'score': 0.999996552481663}",en,"{'neg': 0.03, 'neu': 0.758, 'pos': 0.212, 'compound': 0.971}",0.971,pos
551,2020-07-15,wonderful course,5,completer,16,pos,"{'language': 'en', 'score': 0.9999937846959726}",en,"{'neg': 0.0, 'neu': 0.213, 'pos': 0.787, 'compound': 0.5719}",0.5719,pos
552,2020-07-15,good,5,completer,4,pos,"{'language': 'so', 'score': 0.9999959118724495}",so,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,pos
553,2020-07-15,"Ok quite good, thank you.",4,completer,25,pos,"{'language': 'en', 'score': 0.42857085976251835}",en,"{'neg': 0.0, 'neu': 0.197, 'pos': 0.803, 'compound': 0.8004}",0.8004,pos
554,2020-07-15,This is a good course to take for beginners. It has complete lessons from basic python to Jupyter lab and API that are really useful to start as fundamentals in Data Science. Highly recommended for new comers to Data Science. ,5,completer,226,pos,"{'language': 'en', 'score': 0.9999974176497339}",en,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.8012}",0.8012,pos
555,2020-07-14,could be better,3,completer,15,neu,"{'language': 'en', 'score': 0.9999965671207334}",en,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,pos
556,2020-07-14,"Good course but , but everything is not given in depth",4,completer,54,pos,"{'language': 'en', 'score': 0.9999953046436343}",en,"{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.2382}",0.2382,pos
557,2020-07-14,"Structured, well-paced and helpful.",4,completer,35,pos,"{'language': 'en', 'score': 0.9999964893885068}",en,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.4215}",0.4215,pos
558,2020-07-14,Good comprehensive course.,5,completer,26,pos,"{'language': 'en', 'score': 0.8571410279062506}",en,"{'neg': 0.0, 'neu': 0.169, 'pos': 0.831, 'compound': 0.5994}",0.5994,pos
559,2020-07-13,"1. I wish the labs had more doing and less reading. Especially since the labs and the videos cover pretty much the same stuff. 2. There are small errors everywhere in this course! It would be so much better if they just had one human take the time and go through the entire course from beginning to end, fixing any mistakes. For example sometimes the quiz questions in the videos pop up right before they explain something, not after. One of labs contains a table that is illegible. One of the labs asks a quiz question not covered by the lab itself. And the first to graded quizes are before the labs and they clearly should be after. I'm only in week two and these are all the mistakes I've found so far.",2,dropout,706,neg,"{'language': 'en', 'score': 0.9999970200162414}",en,"{'neg': 0.052, 'neu': 0.863, 'pos': 0.085, 'compound': 0.6879}",0.6879,pos
560,2020-07-13,Wonderfully implemented and I learned a lot that I am now applying in my current work space.,4,completer,92,pos,"{'language': 'en', 'score': 0.999997083062353}",en,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.5994}",0.5994,pos
561,2020-07-13,"very good, thanks a lot",5,completer,23,pos,"{'language': 'en', 'score': 0.9999972285359012}",en,"{'neg': 0.0, 'neu': 0.239, 'pos': 0.761, 'compound': 0.7485}",0.7485,pos
562,2020-07-13,This course needs some advanced python for ML,3,completer,45,neu,"{'language': 'en', 'score': 0.9999968728401007}",en,"{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.25}",0.25,pos
563,2020-07-13,The course content is fabulous. It covers the basics of Python while also adding various AI and Data Science concepts. A wholesome course.,4,completer,138,pos,"{'language': 'en', 'score': 0.9999979428521506}",en,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.5267}",0.5267,pos
564,2020-07-13,its really understandable course . liked it a lot,5,completer,49,pos,"{'language': 'en', 'score': 0.9999969329182068}",en,"{'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.4703}",0.4703,pos
565,2020-07-13,It was really great experience learning Python for Data Science and AI.it help me learning many skill that i never learned before.And the final project was very helpful working with data and making a dashboard.  ,5,completer,212,pos,"{'language': 'en', 'score': 0.9999959145622321}",en,"{'neg': 0.0, 'neu': 0.747, 'pos': 0.253, 'compound': 0.8803}",0.8803,pos
566,2020-07-13,I just paid money to let IBM market their cloud services to me.,1,completer,63,neg,"{'language': 'en', 'score': 0.999996260096707}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
567,2020-07-12,An excellent course with a lot of pratical examples that can help newcomers about how to understand both data analysis and programming!,4,completer,135,pos,"{'language': 'en', 'score': 0.9999975619143905}",en,"{'neg': 0.0, 'neu': 0.74, 'pos': 0.26, 'compound': 0.7712}",0.7712,pos
568,2020-07-12,"Although an adequate introduction to Python, this course needs improvement.  The videos in particular need to be redone so that sufficient time is given to explain these concepts instead of moving at breakneck speed.",3,completer,216,neu,"{'language': 'en', 'score': 0.9999984515163634}",en,"{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.5994}",0.5994,pos
569,2020-07-12,Thank so much for this online ....,5,completer,34,pos,"{'language': 'en', 'score': 0.9999939605665595}",en,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",0.3612,pos
570,2020-07-12,good course,5,completer,11,pos,"{'language': 'en', 'score': 0.9999949007490785}",en,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,pos
571,2020-07-12,A great introduction to Python for AI,5,completer,37,pos,"{'language': 'en', 'score': 0.9999960045835662}",en,"{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.6249}",0.6249,pos
572,2020-07-12,A Good course for beginners in Data Science,5,completer,43,pos,"{'language': 'en', 'score': 0.9999956073899858}",en,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}",0.4404,pos
573,2020-07-12,"Overall the course was decent. But I strongly felt that at certain points, it went at a very accelerated pace with little explanation. I Hhd to repeat and watch some parts over and over again to understand the concepts. My only suggestion is to reduce the speed of the program for beginners to understand better. Otherwise, it is a good and complete course!",4,completer,357,pos,"{'language': 'en', 'score': 0.9999956367000568}",en,"{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.8516}",0.8516,pos
574,2020-07-12,Excellent course for the beginner. Keep up the good work.,5,completer,57,pos,"{'language': 'en', 'score': 0.999997007018223}",en,"{'neg': 0.0, 'neu': 0.548, 'pos': 0.452, 'compound': 0.765}",0.765,pos
575,2020-07-12,"A very useful and insightful course for any one looking to rewind its structured programming basics and develop functional knowledge of python and more advance libraries i.e. numpy, pandas, matplotlib, bokeh plots and many more. Cloud computing in practice, fundamental intelligence in speech recognition and much much more",5,completer,323,pos,"{'language': 'en', 'score': 0.9999944840321989}",en,"{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.7425}",0.7425,pos
576,2020-07-11,This course could have been more detailed and with better exercises. ,2,completer,69,neg,"{'language': 'en', 'score': 0.9999955295108807}",en,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}",0.4404,pos
577,2020-07-11,I learned skills that I could quickly apply to the tasks and similar situations in real life. Jupiter Notebooks on the IBM cloud are incredible.,5,completer,144,pos,"{'language': 'en', 'score': 0.9999964869598882}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
