,date,review,rating,status,length,label,language_scores,language,scores,compound,sentiment
912,2020-09-11,Excellent !!,5,completer,12,pos,"{'language': 'ca', 'score': 0.9999955153816138}",ca,"{'neg': 0.0, 'neu': 0.189, 'pos': 0.811, 'compound': 0.6467}",0.6467,pos
913,2020-09-11,"Really Nice course. I am from computer science background and i got some ideas about data science. But, this course really flourish my knowledge and thoughts. The videos are really informative with perfect duration. This course really in courage me to be curious and  and passionate for solving my data science problem.  Thank you :).  ",5,completer,336,pos,"{'language': 'en', 'score': 0.9999961453200628}",en,"{'neg': 0.039, 'neu': 0.654, 'pos': 0.307, 'compound': 0.9548}",0.9548,pos
914,2020-09-11,"Great course, thank you IBM and all the course makers!",5,completer,54,pos,"{'language': 'en', 'score': 0.9999954285925332}",en,"{'neg': 0.0, 'neu': 0.537, 'pos': 0.463, 'compound': 0.784}",0.784,pos
915,2020-09-11,"This orientation course is not what I expected. I was expecting a deep dive into Data Science and its tools. However, it was very informative about the skills needed by the Data Scientist to perform in this field of work.",4,completer,221,pos,"{'language': 'en', 'score': 0.9999964117440534}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
916,2020-09-11,informative ,5,completer,12,pos,"{'language': 'en', 'score': 0.9999948126844169}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
917,2020-09-10,tutorial course,5,completer,15,pos,"{'language': 'it', 'score': 0.7142816572525507}",it,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
918,2020-09-10,"Clear and concise course, to gain insights over data science and data scientist, I will pursue the full program. This a clear course to do, if you want to know what is all this about and what you can do on this field. ",5,completer,218,pos,"{'language': 'en', 'score': 0.9999952625011148}",en,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.836}",0.836,pos
919,2020-09-10,Clear and Concise understanding of Data science for those looking for an elementary pathway into the subject.,5,completer,109,pos,"{'language': 'en', 'score': 0.9999962676534268}",en,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.3818}",0.3818,pos
920,2020-09-10,Really helpful.,5,completer,15,pos,"{'language': 'en', 'score': 0.9999950056364117}",en,"{'neg': 0.0, 'neu': 0.244, 'pos': 0.756, 'compound': 0.4754}",0.4754,pos
921,2020-09-10,Great Profeesors,5,completer,16,pos,"{'language': 'en', 'score': 0.9999965497383496}",en,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,pos
922,2020-09-10,The videos and reading material were really helpful and I feel like I'm at the prime position to advance in data science,5,completer,120,pos,"{'language': 'en', 'score': 0.9999966841934967}",en,"{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.6801}",0.6801,pos
923,2020-09-09,Good Knowledge with Videos & some theory knowledge including assessment.,5,completer,72,pos,"{'language': 'en', 'score': 0.9999967920155617}",en,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}",0.4404,pos
924,2020-09-09,"It gives in-depth insight in data science, at beginner level. The fundamental requirements and basic components are well explained. ",5,completer,132,pos,"{'language': 'en', 'score': 0.9999953821443293}",en,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.2732}",0.2732,pos
925,2020-09-09,"I agree with other reviewers that there was too much introduction in this course, but It's perfect for beginners . I have some mathematical and statistical background, but even for me this course was very useful. Firstly, I wanted to start the main course ""Data science professional certificate"", but then decided to start with the introduction course.One more thing - instruction for IMB Watson was outdated. It was challenging to follow them.Thank you for the course! I enjoyed studying a lot.",5,completer,495,pos,"{'language': 'en', 'score': 0.999996955005453}",en,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.9567}",0.9567,pos
926,2020-09-09,"This course showed me the many possible paths in Data Science in an amazing, comprehensible and understandable way. I am very grateful of the opportunity Coursera and IBM granted me.",5,completer,182,pos,"{'language': 'en', 'score': 0.9999949421829215}",en,"{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.8977}",0.8977,pos
927,2020-09-09,Provided a very good academic and industrial perspective of Data Science and requirements of a Data Scientist. Great Work in making the course! Thanks a lot!,5,dropout,157,pos,"{'language': 'en', 'score': 0.9999975362885558}",en,"{'neg': 0.0, 'neu': 0.65, 'pos': 0.35, 'compound': 0.8951}",0.8951,pos
928,2020-09-08,"Very Great for beginners, but there should be a little coding in it, basic algorithms like regression etc.",5,completer,106,pos,"{'language': 'en', 'score': 0.9999974109459504}",en,"{'neg': 0.0, 'neu': 0.716, 'pos': 0.284, 'compound': 0.7137}",0.7137,pos
929,2020-09-08,"This course was brilliant, it was broken down into digestible bite size sections. The course started with a great introduction and gradually got more difficult as the course went on. I would 100% recommend this course to colleagues.",5,completer,232,pos,"{'language': 'en', 'score': 0.9999983087844322}",en,"{'neg': 0.125, 'neu': 0.655, 'pos': 0.22, 'compound': 0.6712}",0.6712,pos
930,2020-09-08,The overall learm=ning experience was awesome! It really clears all the concepts regarding what is data science. ,5,dropout,113,pos,"{'language': 'en', 'score': 0.9999963798976177}",en,"{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.7171}",0.7171,pos
931,2020-09-07,"No practical training at all, everything is conceptual ",2,completer,55,neg,"{'language': 'en', 'score': 0.9999969066627659}",en,"{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
932,2020-09-07,Amazing course to get started if you feel you might be interested in Data Science.,5,completer,82,pos,"{'language': 'en', 'score': 0.9999945957252396}",en,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.7579}",0.7579,pos
933,2020-09-07,"Very informative.I have a question though, I have completed my the first sub course of this the IBM professional certificate. But My assignment is due check. Can anyone please let me know when do I get access to the next sub course and the following other courses? ",4,dropout,265,pos,"{'language': 'en', 'score': 0.9999976022327638}",en,"{'neg': 0.0, 'neu': 0.949, 'pos': 0.051, 'compound': 0.3182}",0.3182,pos
934,2020-09-07,"The course provides a good definition of data science and a data scientist and it's different uses in the industry. In the industry, data science is again divided into data engineering, data science and data analytics and employers are also hiring for these as 3 different roles. It would be  nice to provide an explanation on these different roles as part of data science course.",4,completer,380,pos,"{'language': 'en', 'score': 0.9999958301360636}",en,"{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.6908}",0.6908,pos
935,2020-09-07,excellent course for beginner data science learner,5,completer,50,pos,"{'language': 'fr', 'score': 0.9999948773345816}",fr,"{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.5719}",0.5719,pos
936,2020-09-07,Excellent course about what Data Science is,5,completer,43,pos,"{'language': 'en', 'score': 0.9999960409489883}",en,"{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.5719}",0.5719,pos
937,2020-09-07,Excellent course for Data Science.,5,completer,34,pos,"{'language': 'fr', 'score': 0.9999937999829631}",fr,"{'neg': 0.0, 'neu': 0.519, 'pos': 0.481, 'compound': 0.5719}",0.5719,pos
938,2020-09-07,Good for the students who wants to improve the understanding of data science.,5,completer,77,pos,"{'language': 'en', 'score': 0.9999960957461488}",en,"{'neg': 0.0, 'neu': 0.655, 'pos': 0.345, 'compound': 0.7003}",0.7003,pos
939,2020-09-06,The best I had have about the introduction about data science,5,dropout,61,pos,"{'language': 'en', 'score': 0.999997828068079}",en,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6369}",0.6369,pos
940,2020-09-06,"I really like this introducction, thanks alot. ",5,completer,47,pos,"{'language': 'en', 'score': 0.999996625408603}",en,"{'neg': 0.0, 'neu': 0.413, 'pos': 0.587, 'compound': 0.6901}",0.6901,pos
941,2020-09-06,Wonderful course design and material. Easily understandable. Thanks to Coursera and IBM.,5,completer,88,pos,"{'language': 'en', 'score': 0.9999955301276596}",en,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.8402}",0.8402,pos
942,2020-09-06,"Interesting to get an overall intro to Data Science and basic concepts, even if you are somehow familiar with it.",5,dropout,113,pos,"{'language': 'en', 'score': 0.999996485598742}",en,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}",0.4019,pos
943,2020-09-06,Gives you a good first understanding of what data science is and what data scientists are doing.,5,completer,96,pos,"{'language': 'en', 'score': 0.9999988082147282}",en,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4404}",0.4404,pos
944,2020-09-06,you ca get the topclass basic information from here,5,completer,51,pos,"{'language': 'en', 'score': 0.9999966008431709}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
945,2020-09-05,very fruitful and simple learning,5,completer,33,pos,"{'language': 'en', 'score': 0.9999962010105697}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
946,2020-09-05,"Great course! Dynamic, with great texts and very well built!",5,completer,60,pos,"{'language': 'en', 'score': 0.9999975184457552}",en,"{'neg': 0.0, 'neu': 0.303, 'pos': 0.697, 'compound': 0.9297}",0.9297,pos
947,2020-09-05,I love this Course,5,completer,18,pos,"{'language': 'en', 'score': 0.9999974440435229}",en,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.6369}",0.6369,pos
948,2020-09-05,Clear all the basics and easily understood. ,5,completer,44,pos,"{'language': 'en', 'score': 0.999997990078}",en,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.6124}",0.6124,pos
949,2020-09-05,Great course.,5,completer,13,pos,"{'language': 'en', 'score': 0.999997118674157}",en,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,pos
950,2020-09-04,The class materials are elaborate. I love how they explained their real life teaching experiences in data science by two professors. Thank you! It gave me a sound start.,4,completer,169,pos,"{'language': 'en', 'score': 0.9999967142398122}",en,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.7901}",0.7901,pos
951,2020-09-04,Very insightful! However I hoped that they would recommend coursera topics we can take upon finishing the course to further solidify our foundations in data science,5,completer,164,pos,"{'language': 'en', 'score': 0.9999975691786418}",en,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.6864}",0.6864,pos
952,2020-09-04,IBM Watson should be insisted better,4,completer,36,pos,"{'language': 'en', 'score': 0.9999947419450435}",en,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}",0.4404,pos
953,2020-09-04,It was an deep dive into the world of data science,5,completer,50,pos,"{'language': 'en', 'score': 0.9999964386765449}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
954,2020-09-04,Highly recommended for beginners to get an introduction to Data Science and decide if they want to pursue a career in Data science. Thanks for wonderful content. Just a suggestion is to update the content around Watson Studio as IBM have changed the UI and the slides confuse the student a little. ,5,completer,298,pos,"{'language': 'en', 'score': 0.999996310036996}",en,"{'neg': 0.034, 'neu': 0.787, 'pos': 0.179, 'compound': 0.796}",0.796,pos
955,2020-09-04,The course gave me idea of what Data Science is and how it is used in real problems.,5,completer,84,pos,"{'language': 'en', 'score': 0.9999960067512506}",en,"{'neg': 0.137, 'neu': 0.863, 'pos': 0.0, 'compound': -0.4019}",-0.4019,neg
956,2020-09-03,The first part of the course clarifies what is DS. It contains lots of examples for better understanding.,5,completer,105,pos,"{'language': 'en', 'score': 0.9999938969690922}",en,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.5859}",0.5859,pos
957,2020-09-03,A lot of unnecessary information,2,dropout,32,neg,"{'language': 'en', 'score': 0.9999973161175063}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
958,2020-09-03,Good introduction to Data Science. Gives a very in-depth perspective on what the day to day life of a data scientist looks like. Also provides examples of attributes and skills which will be helpful to future data scientists.,4,dropout,225,pos,"{'language': 'en', 'score': 0.9999958598023803}",en,"{'neg': 0.0, 'neu': 0.801, 'pos': 0.199, 'compound': 0.802}",0.802,pos
959,2020-09-03,So far so good..,5,completer,16,pos,"{'language': 'so', 'score': 0.9999968115133113}",so,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
960,2020-09-03,Like reading a good book... you want to learn more and more...,5,completer,62,pos,"{'language': 'en', 'score': 0.9999969554247625}",en,"{'neg': 0.0, 'neu': 0.544, 'pos': 0.456, 'compound': 0.6908}",0.6908,pos
961,2020-09-03,Excellent Course Offered by IBM,5,completer,31,pos,"{'language': 'en', 'score': 0.9999948624767233}",en,"{'neg': 0.0, 'neu': 0.519, 'pos': 0.481, 'compound': 0.5719}",0.5719,pos
962,2020-09-03,Course was good ,5,completer,16,pos,"{'language': 'en', 'score': 0.9999943133407521}",en,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,pos
963,2020-09-03,this course give us the glimpse of what the data scientist do and what is data science,4,completer,86,pos,"{'language': 'en', 'score': 0.9999962679263139}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
964,2020-09-03,"Good,  This course covers the key introduction of data Science and Data mining.",3,completer,79,neu,"{'language': 'en', 'score': 0.9999951385397208}",en,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}",0.4404,pos
965,2020-09-03,Its good to know about Data and the way to drill down for analysis and it really being structured as a data science ,5,completer,116,pos,"{'language': 'en', 'score': 0.9999973164901417}",en,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.4404}",0.4404,pos
966,2020-09-03,"Great course, I would like to continue it !",5,completer,43,pos,"{'language': 'en', 'score': 0.9999962970235872}",en,"{'neg': 0.0, 'neu': 0.42, 'pos': 0.58, 'compound': 0.784}",0.784,pos
967,2020-09-03,It's a nice introduction to the world of Data Science. Gives a great overview and what you need in order to pursue a career as a data scientist,5,completer,143,pos,"{'language': 'en', 'score': 0.9999966156969604}",en,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.7845}",0.7845,pos
968,2020-09-03,Easy to access to even for the beginner.,5,completer,40,pos,"{'language': 'en', 'score': 0.9999969039632788}",en,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}",0.4404,pos
969,2020-09-02,A thoughtful and applicable course that teaches students the basics of what Data Science and Big Data are.,5,dropout,106,pos,"{'language': 'en', 'score': 0.9999970630794729}",en,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.3818}",0.3818,pos
970,2020-09-02,"Comprehensive, good structured, making students curious on learning more about the topic. Very good overview. ",5,completer,110,pos,"{'language': 'en', 'score': 0.999994805119571}",en,"{'neg': 0.0, 'neu': 0.521, 'pos': 0.479, 'compound': 0.8442}",0.8442,pos
971,2020-09-02,Most of what was taught in the course is very insightful. It manages to orient the learner and provide a broader view of what data science is. This course could be shorter.,4,completer,172,pos,"{'language': 'en', 'score': 0.9999976810267918}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
972,2020-09-02,I loved the course,5,completer,18,pos,"{'language': 'en', 'score': 0.9999981757675299}",en,"{'neg': 0.0, 'neu': 0.339, 'pos': 0.661, 'compound': 0.5994}",0.5994,pos
973,2020-09-02,Thanks ,5,completer,7,pos,"{'language': 'en', 'score': 0.9999960964000111}",en,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,pos
974,2020-09-02,i  had a good experience learning this course.cant wait to  learn many more..,5,completer,77,pos,"{'language': 'en', 'score': 0.9999970822851375}",en,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}",0.4404,pos
975,2020-09-02,"Great introductory course. Materials are laconic and easy to absorb. Thanks, guys!",5,completer,82,pos,"{'language': 'en', 'score': 0.9999969370656923}",en,"{'neg': 0.0, 'neu': 0.469, 'pos': 0.531, 'compound': 0.8805}",0.8805,pos
976,2020-09-02,UTIL. SUGIERO MAS EJEMPLOS PRACTICOS,4,completer,36,pos,"{'language': 'de', 'score': 0.9999935946385731}",de,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
977,2020-09-02,It was a bit light on practical content.,2,completer,40,neg,"{'language': 'en', 'score': 0.9999973567875071}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
978,2020-09-01,"This course basically gives you an overview about data science, its apllication and future demand .THANKS FOR GRANTING ME SUCH AN OPPORTUNITY ",4,completer,142,pos,"{'language': 'en', 'score': 0.9999958239870319}",en,"{'neg': 0.051, 'neu': 0.606, 'pos': 0.343, 'compound': 0.8657}",0.8657,pos
979,2020-09-01,"Data Science is a process, not an event. It is the process of using data to understand different things, to understand the world. It is the art of uncovering the insights and trends that are hiding behind data. ",5,completer,211,pos,"{'language': 'en', 'score': 0.9999969666576554}",en,"{'neg': 0.058, 'neu': 0.942, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
980,2020-09-01,It would be better to receive success certÄ±fÄ±cate after a more detailed course.,4,completer,81,pos,"{'language': 'en', 'score': 0.9999941248647363}",en,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.765}",0.765,pos
981,2020-09-01,Great intro to data science,5,completer,27,pos,"{'language': 'it', 'score': 0.85714174750671}",it,"{'neg': 0.0, 'neu': 0.494, 'pos': 0.506, 'compound': 0.6249}",0.6249,pos
982,2020-09-01,I would recommend this for a wonderful insight into what Data Science is and who a Data Scientist is and what he/she does.,5,completer,122,pos,"{'language': 'en', 'score': 0.9999969790688077}",en,"{'neg': 0.0, 'neu': 0.744, 'pos': 0.256, 'compound': 0.7351}",0.7351,pos
983,2020-09-01,Thank you very much for this course! I am going to continue learning with next IBM courses.,5,completer,91,pos,"{'language': 'en', 'score': 0.9999982701493667}",en,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.4199}",0.4199,pos
984,2020-09-01,This is a great course for any beginner to learn data science,5,completer,61,pos,"{'language': 'en', 'score': 0.9999966352458627}",en,"{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.6249}",0.6249,pos
985,2020-09-01,Amazing Experience with all instructor. As beginner this course is best for me.,5,completer,79,pos,"{'language': 'en', 'score': 0.9999959182640838}",en,"{'neg': 0.0, 'neu': 0.579, 'pos': 0.421, 'compound': 0.8402}",0.8402,pos
986,2020-09-01,"Enjoyed the videos, in particular the passionate manner interviewees described data science and their professional life.",5,completer,120,pos,"{'language': 'en', 'score': 0.999996245147829}",en,"{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.7717}",0.7717,pos
987,2020-09-01,it was really helpful and covered major components someone needs in order to start data science.,5,completer,96,pos,"{'language': 'en', 'score': 0.9999964191664608}",en,"{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.4754}",0.4754,pos
988,2020-09-01,great course to get started :),5,completer,30,pos,"{'language': 'en', 'score': 0.9999981657740097}",en,"{'neg': 0.0, 'neu': 0.36, 'pos': 0.64, 'compound': 0.7964}",0.7964,pos
989,2020-08-31,Excellent course for explaining data science from easy to understand approach,5,completer,77,pos,"{'language': 'en', 'score': 0.999995249393256}",en,"{'neg': 0.0, 'neu': 0.577, 'pos': 0.423, 'compound': 0.765}",0.765,pos
990,2020-08-31,Very good introduction,5,completer,22,pos,"{'language': 'en', 'score': 0.9999959536634266}",en,"{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.4927}",0.4927,pos
991,2020-08-31,It was my awesome beginning in data science ..... ,5,completer,50,pos,"{'language': 'en', 'score': 0.999993545916966}",en,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.6249}",0.6249,pos
992,2020-08-31,It's a genuine course for all the beginners who want to have some knowledge base in latest trend of Data Science.Keep learning and Keep Exploring.,5,completer,146,pos,"{'language': 'en', 'score': 0.9999966584844628}",en,"{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.0772}",0.0772,pos
993,2020-08-31,I have learned and understand more about Data Science. This is a good course for the introduction of Data Science. Thank you so much! ,5,completer,134,pos,"{'language': 'en', 'score': 0.9999965520515541}",en,"{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.69}",0.69,pos
994,2020-08-30,I think that it was a great orientation for people who don't know a lot about Data Science and would like to educate themselves on it as a career choice. ,5,completer,154,pos,"{'language': 'en', 'score': 0.9999968914809034}",en,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.765}",0.765,pos
995,2020-08-30,"The course was a great introduction to data science. I wanted to study data science but I didn't know which skills I need to be a data scientist. This course made it real clear to how to become a data scientist, why to become one, and what it takes to become a data scientist.",5,completer,276,pos,"{'language': 'en', 'score': 0.9999970731492293}",en,"{'neg': 0.0, 'neu': 0.883, 'pos': 0.117, 'compound': 0.714}",0.714,pos
996,2020-08-30,Great Intro Course! ,5,completer,20,pos,"{'language': 'en', 'score': 0.9999970397699868}",en,"{'neg': 0.0, 'neu': 0.313, 'pos': 0.687, 'compound': 0.6588}",0.6588,pos
997,2020-08-30,thank you,5,completer,9,pos,"{'language': 'en', 'score': 0.9999976668808579}",en,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}",0.3612,pos
998,2020-08-30,nice introductory course,5,completer,24,pos,"{'language': 'en', 'score': 0.9999954729494306}",en,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.4215}",0.4215,pos
999,2020-08-30,Too general...only take if you have zero knowledge,1,completer,50,neg,"{'language': 'en', 'score': 0.999995145916913}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
1000,2020-08-30,"This is a very helpful course to initiate in data science, easy to understand and it guides you through the initial insights.",5,completer,125,pos,"{'language': 'en', 'score': 0.9999953802731214}",en,"{'neg': 0.0, 'neu': 0.76, 'pos': 0.24, 'compound': 0.7178}",0.7178,pos
1001,2020-08-29,Great course as an introduction of Data Science and what Data Scientist is all about. I am excited to study more in-depth courses going forward.,5,completer,144,pos,"{'language': 'en', 'score': 0.9999970188814441}",en,"{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.7579}",0.7579,pos
1002,2020-08-29,"It's a good introduction to Data Science, but one course just for that? I felt dissapointed. I will continue with the next course because I really want to learn how to do Data Science.",4,completer,184,pos,"{'language': 'en', 'score': 0.999995666390161}",en,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.429}",0.429,pos
1003,2020-08-29,Great introductory course to complete newcomer like myself. Just the right teaser for starting down this huge new field called Data Science. ,5,completer,141,pos,"{'language': 'en', 'score': 0.9999971915765794}",en,"{'neg': 0.068, 'neu': 0.616, 'pos': 0.316, 'compound': 0.8034}",0.8034,pos
1004,2020-08-29,"Well Structured, nice examples and interviews. Thank you very much!!!",5,completer,69,pos,"{'language': 'en', 'score': 0.9999973454631524}",en,"{'neg': 0.0, 'neu': 0.458, 'pos': 0.542, 'compound': 0.8061}",0.8061,pos
1005,2020-08-29,Great short introduction to Data Science,5,completer,40,pos,"{'language': 'en', 'score': 0.9999955960417172}",en,"{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.6249}",0.6249,pos
1006,2020-08-29,"A very simple course, that has a few videos trying to 'sell' data science. If you're unsure if  the data science field is for you, then you might take a look at this. Otherwise: skip it.",2,completer,186,neg,"{'language': 'en', 'score': 0.999996684887938}",en,"{'neg': 0.059, 'neu': 0.941, 'pos': 0.0, 'compound': -0.25}",-0.25,neg
1007,2020-08-29,Nice ,4,completer,5,pos,"{'language': 'ro', 'score': 0.9999944638695231}",ro,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,pos
1008,2020-08-28,Excellent content for beginners.,5,dropout,32,pos,"{'language': 'ca', 'score': 0.428569889134202}",ca,"{'neg': 0.0, 'neu': 0.448, 'pos': 0.552, 'compound': 0.5719}",0.5719,pos
1009,2020-08-28,A lot of insights!,4,completer,18,pos,"{'language': 'en', 'score': 0.9999966795062882}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
1010,2020-08-28,Very insightful and I got engrossed to this course from the first video.,5,completer,72,pos,"{'language': 'en', 'score': 0.9999957744108361}",en,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.1531}",0.1531,pos
1011,2020-08-28,Excellent!!,5,completer,11,pos,"{'language': 'ca', 'score': 0.9999954116389917}",ca,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6467}",0.6467,pos
1012,2020-08-28,"Not up-to-date, otherwise super!",4,dropout,32,pos,"{'language': 'en', 'score': 0.9999975505996787}",en,"{'neg': 0.534, 'neu': 0.466, 'pos': 0.0, 'compound': -0.5327}",-0.5327,neg
1013,2020-08-28,Excellent!,5,completer,10,pos,"{'language': 'ca', 'score': 0.9999946317190631}",ca,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6114}",0.6114,pos
1014,2020-08-28,Quite informative and easy to understand with relevant quizes,5,completer,61,pos,"{'language': 'en', 'score': 0.9999987652622553}",en,"{'neg': 0.0, 'neu': 0.717, 'pos': 0.283, 'compound': 0.4877}",0.4877,pos
1015,2020-08-27,Awesome course for beginners,5,completer,28,pos,"{'language': 'en', 'score': 0.8571399291773757}",en,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6249}",0.6249,pos
1016,2020-08-27,A good explanation of what Data Science is !,4,completer,44,pos,"{'language': 'en', 'score': 0.9999954357155617}",en,"{'neg': 0.0, 'neu': 0.653, 'pos': 0.347, 'compound': 0.4926}",0.4926,pos
1017,2020-08-27,"I lost my progress and grades and had to redo the course all over again. But overall, it was a great program. ",4,completer,110,pos,"{'language': 'en', 'score': 0.9999966381542686}",en,"{'neg': 0.088, 'neu': 0.649, 'pos': 0.263, 'compound': 0.6808}",0.6808,pos
1018,2020-08-27,Very good!,5,completer,10,pos,"{'language': 'af', 'score': 0.42857153341034204}",af,"{'neg': 0.0, 'neu': 0.223, 'pos': 0.777, 'compound': 0.54}",0.54,pos
1019,2020-08-27,good and straithforward,5,completer,23,pos,"{'language': 'cy', 'score': 0.9999965869994469}",cy,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,pos
1020,2020-08-27,Good and brief introduction to Data Science. You can do the course in just a couple of days.,5,completer,92,pos,"{'language': 'en', 'score': 0.9999958490225499}",en,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4404}",0.4404,pos
1021,2020-08-27,It was a basic introductory course which exactly does what the name says. I was able to understand the basics and the importance of Data Science ,5,completer,145,pos,"{'language': 'en', 'score': 0.9999951124629765}",en,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.3612}",0.3612,pos
1022,2020-08-26,"I enjoyed this course so much, such a perfect way to start your career in Data Science, it is a complete overview, i feel like everyone should do this even if you are experienced, it shows the full length and breadth of Data Science",5,completer,232,pos,"{'language': 'en', 'score': 0.9999953899967462}",en,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.8678}",0.8678,pos
1023,2020-08-26,Fundamentals are explained well.,4,completer,32,pos,"{'language': 'en', 'score': 0.8571403375535978}",en,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.2732}",0.2732,pos
