,date,review,rating,status,length,label,language_scores,language,scores,compound,sentiment
1106,2020-06-23,"Great for comprehension, but a little bit shallow.",4,completer,50,pos,"{'language': 'en', 'score': 0.9999956792308065}",en,"{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.3716}",0.3716,pos
1107,2020-06-23,This course is very educative and easy to follow by anyone regardless of their previous knowledge in Data Science. I recommend this course to anyone who want to learn r programming and data science. ,4,completer,199,pos,"{'language': 'en', 'score': 0.9999982519789776}",en,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.7152}",0.7152,pos
1108,2020-06-23,Very useful and actually fun. I really like the way the let the information flow.,5,completer,81,pos,"{'language': 'en', 'score': 0.9999995125297406}",en,"{'neg': 0.0, 'neu': 0.542, 'pos': 0.458, 'compound': 0.8514}",0.8514,pos
1109,2020-06-22,Great introductory course,5,completer,25,pos,"{'language': 'en', 'score': 0.9999962717124048}",en,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}",0.6249,pos
1110,2020-06-22,excellent course,5,completer,16,pos,"{'language': 'fr', 'score': 0.9999948533154346}",fr,"{'neg': 0.0, 'neu': 0.213, 'pos': 0.787, 'compound': 0.5719}",0.5719,pos
1111,2020-06-22,"Excellent course, really easy to understand, very detailed. ",5,completer,60,pos,"{'language': 'en', 'score': 0.9999948669514149}",en,"{'neg': 0.0, 'neu': 0.465, 'pos': 0.535, 'compound': 0.7841}",0.7841,pos
1112,2020-06-22,Amazing teaching...worth every minute,5,completer,37,pos,"{'language': 'en', 'score': 0.9999982944431145}",en,"{'neg': 0.0, 'neu': 0.441, 'pos': 0.559, 'compound': 0.5859}",0.5859,pos
1113,2020-06-22,"This was a really well-organized course. I have learnt a lot about data science, big data, R language, Git and Github and I am confident that I can use this knowledge in my professional field. ",5,completer,193,pos,"{'language': 'en', 'score': 0.9999987485695281}",en,"{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.4939}",0.4939,pos
1114,2020-06-22,Wonderful course with premium knowledge delivered. I look forward to go through complete specialisation.,5,completer,104,pos,"{'language': 'en', 'score': 0.999996688107122}",en,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.5719}",0.5719,pos
1115,2020-06-22,easy to follow and learn.,5,completer,25,pos,"{'language': 'en', 'score': 0.9999967981280804}",en,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}",0.4404,pos
1116,2020-06-22,very easy to follow course,5,completer,26,pos,"{'language': 'en', 'score': 0.9999964727655649}",en,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.4927}",0.4927,pos
1117,2020-06-22,This course really gives a good overview of tools data scientists will find useful.  It can actually be completed in a very short time (less than a week) fairly easily.,5,dropout,168,pos,"{'language': 'en', 'score': 0.9999960591879431}",en,"{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.8166}",0.8166,pos
1118,2020-06-22,Very good!!! one of the best ive taken... love the way you can watch a video or read the notes..,5,completer,96,pos,"{'language': 'en', 'score': 0.9999961930484543}",en,"{'neg': 0.0, 'neu': 0.562, 'pos': 0.438, 'compound': 0.9256}",0.9256,pos
1119,2020-06-22,Excellent!,5,completer,10,pos,"{'language': 'ca', 'score': 0.9999958013183955}",ca,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6114}",0.6114,pos
1120,2020-06-22,i felt like this is so robotic. and in many cases i needed to learn from YouTube,3,completer,80,neu,"{'language': 'en', 'score': 0.9999955415964432}",en,"{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.3612}",0.3612,pos
1121,2020-06-22,"Good course! No previous knowledge required, concepts and info are taught with an easy to learn approach. Exited to move on to the next course! ",5,completer,144,pos,"{'language': 'en', 'score': 0.9999961230883402}",en,"{'neg': 0.072, 'neu': 0.719, 'pos': 0.209, 'compound': 0.6351}",0.6351,pos
1122,2020-06-22,I like this online course very muchThe most suitable for me,5,completer,59,pos,"{'language': 'en', 'score': 0.9999970451884689}",en,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}",0.3612,pos
1123,2020-06-21,This was my first online course on Coursera and it was an amazing journey where I learn a lot of data sciences tools.,5,completer,117,pos,"{'language': 'en', 'score': 0.999997062820638}",en,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.5859}",0.5859,pos
1124,2020-06-21,Great starting experience,5,completer,25,pos,"{'language': 'en', 'score': 0.9999982084226663}",en,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}",0.6249,pos
1125,2020-06-21,awesome xperience ,5,completer,18,pos,"{'language': 'en', 'score': 0.999993702216007}",en,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,pos
1126,2020-06-21,excellent,5,completer,9,pos,"{'language': 'ca', 'score': 0.8571339397848499}",ca,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5719}",0.5719,pos
1127,2020-06-21,This Course is very good for the students who want to start their career as data scientist.,5,completer,91,pos,"{'language': 'en', 'score': 0.9999962111802134}",en,"{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.5413}",0.5413,pos
1128,2020-06-21,Nice Course to get introduced with all the tools.,5,completer,49,pos,"{'language': 'en', 'score': 0.9999958406319989}",en,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215}",0.4215,pos
1129,2020-06-21,Gives an excellent overview of kick starting a career path in Data Science!!,5,dropout,76,pos,"{'language': 'en', 'score': 0.9999958303532022}",en,"{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.6467}",0.6467,pos
1130,2020-06-21,This course is really helpful to start data science as a beginner . It helped me a lot knowing such important things. Thanks to the authority ,5,completer,142,pos,"{'language': 'en', 'score': 0.9999959726232339}",en,"{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.796}",0.796,pos
1131,2020-06-20,I will get to it later,3,dropout,22,neu,"{'language': 'en', 'score': 0.9999961593294466}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
1132,2020-06-20,"this was a perfect course with a perfect name, it will introduce you with some necessary tools that to be used in data science project.",5,completer,135,pos,"{'language': 'en', 'score': 0.9999952364763816}",en,"{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.8126}",0.8126,pos
1133,2020-06-20,A very good course to start of with date science.,5,completer,49,pos,"{'language': 'en', 'score': 0.9999960995313707}",en,"{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.4927}",0.4927,pos
1134,2020-06-20,Very helpful course and designed systematically.,5,completer,48,pos,"{'language': 'en', 'score': 0.9999959022231918}",en,"{'neg': 0.0, 'neu': 0.618, 'pos': 0.382, 'compound': 0.4754}",0.4754,pos
1135,2020-06-20,It is a great course to learn about all the possibilities there are on the data science field and what tools are available right now to work on this area. The perfect introductory course,5,completer,186,pos,"{'language': 'en', 'score': 0.9999960516585938}",en,"{'neg': 0.0, 'neu': 0.799, 'pos': 0.201, 'compound': 0.8316}",0.8316,pos
1136,2020-06-20,Excellent course that motivates you to learn more!,5,completer,50,pos,"{'language': 'en', 'score': 0.9999945094295823}",en,"{'neg': 0.0, 'neu': 0.637, 'pos': 0.363, 'compound': 0.6114}",0.6114,pos
1137,2020-06-20,Excellent course for neginners like me!,5,completer,39,pos,"{'language': 'no', 'score': 0.8379946812036696}",no,"{'neg': 0.0, 'neu': 0.381, 'pos': 0.619, 'compound': 0.7574}",0.7574,pos
1138,2020-06-20,Thank you so much Coursera for providing this course from reputed university it is honor and privilege to get these learnings it will enhance my skill and helpful in my career.,5,completer,176,pos,"{'language': 'en', 'score': 0.9999970294893918}",en,"{'neg': 0.0, 'neu': 0.711, 'pos': 0.289, 'compound': 0.875}",0.875,pos
1139,2020-06-20,Excellent course you will really learn the power of data science,5,completer,64,pos,"{'language': 'en', 'score': 0.9999972599144045}",en,"{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.5719}",0.5719,pos
1140,2020-06-19,Excellent course for the beginners.,5,completer,35,pos,"{'language': 'en', 'score': 0.999996877882649}",en,"{'neg': 0.0, 'neu': 0.519, 'pos': 0.481, 'compound': 0.5719}",0.5719,pos
1141,2020-06-19,Great introductory course.,5,completer,26,pos,"{'language': 'en', 'score': 0.9999955941930246}",en,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}",0.6249,pos
1142,2020-06-19,"I get that this course is more catered towards people who have never set u Softwares like Matlab and Rstudio and have never utilized Git but I felt that if you are touching these topics, it would be better if it were more in-depth and made a strong foundation. The statistics part of the course was excellent but I felt more attention could be paid towards Git and Bash and CLI in general.",4,completer,389,pos,"{'language': 'en', 'score': 0.9999978490511946}",en,"{'neg': 0.02, 'neu': 0.811, 'pos': 0.169, 'compound': 0.9299}",0.9299,pos
1143,2020-06-19,"All material is very detailed, coherent and clear. Greatly added insight and knowledge",5,completer,86,pos,"{'language': 'en', 'score': 0.9999955861583132}",en,"{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.3818}",0.3818,pos
1144,2020-06-19,It's amazing course...,5,completer,22,pos,"{'language': 'en', 'score': 0.9999972780368716}",en,"{'neg': 0.0, 'neu': 0.345, 'pos': 0.655, 'compound': 0.5859}",0.5859,pos
1145,2020-06-19,Its very interesting but the voice of computer its not good. ,5,completer,61,pos,"{'language': 'en', 'score': 0.9999976383176723}",en,"{'neg': 0.22, 'neu': 0.638, 'pos': 0.142, 'compound': -0.2761}",-0.2761,neg
1146,2020-06-19,A good initial course.,5,completer,22,pos,"{'language': 'en', 'score': 0.9999957049837971}",en,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,pos
1147,2020-06-19,Awesome!,5,completer,8,pos,"{'language': 'af', 'score': 0.9999939513846599}",af,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6588}",0.6588,pos
1148,2020-06-19,Excellent Content and Good Teachers .love to do this course.,5,completer,60,pos,"{'language': 'en', 'score': 0.9999979847654479}",en,"{'neg': 0.0, 'neu': 0.393, 'pos': 0.607, 'compound': 0.8957}",0.8957,pos
1149,2020-06-18,Good foundation into this amazing field.,5,completer,40,pos,"{'language': 'en', 'score': 0.9999977865742965}",en,"{'neg': 0.0, 'neu': 0.351, 'pos': 0.649, 'compound': 0.8126}",0.8126,pos
1150,2020-06-18,good one,5,completer,8,pos,"{'language': 'cy', 'score': 0.8571407898586083}",cy,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,pos
1151,2020-06-18,the course was put out in a structured way. ,4,completer,44,pos,"{'language': 'en', 'score': 0.9999979231226248}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
1152,2020-06-18,"The track consists of 9 courses that each last about 4 weeks which are released in batches of 3 courses each month. This course introduces the very basics of R and R studio, Git and Github and a few otherthings that will be used in the data science specialization.",4,completer,264,pos,"{'language': 'en', 'score': 0.9999949819146219}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
1153,2020-06-18,Quite useful info to get started with in Data Science. ,5,completer,55,pos,"{'language': 'en', 'score': 0.9999953288086505}",en,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4927}",0.4927,pos
1154,2020-06-18,"It is a very interesting introductory course, very well explained and consistent with the topics studied",5,completer,104,pos,"{'language': 'en', 'score': 0.9999957197410154}",en,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.6582}",0.6582,pos
1155,2020-06-18,Good course . Gives detail intro for data science specialization. ,5,completer,66,pos,"{'language': 'it', 'score': 0.7142841041680542}",it,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}",0.4404,pos
1156,2020-06-17,Great material easy learning ,5,completer,29,pos,"{'language': 'en', 'score': 0.9999935725775992}",en,"{'neg': 0.0, 'neu': 0.222, 'pos': 0.778, 'compound': 0.7906}",0.7906,pos
1157,2020-06-17,"Very practical course, with a lot of essential content for the Data Science beginner ",5,completer,85,pos,"{'language': 'en', 'score': 0.9999975766356992}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
1158,2020-06-17,Unlock your potential with Coursera. Learn at your own pace and get started. Thank you Coursera.,5,completer,96,pos,"{'language': 'en', 'score': 0.9999977941404365}",en,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.3612}",0.3612,pos
1159,2020-06-17,"Could be more interactive, like maybe an intro would be nice. By a human.",5,completer,73,pos,"{'language': 'en', 'score': 0.9999944241517037}",en,"{'neg': 0.0, 'neu': 0.664, 'pos': 0.336, 'compound': 0.6786}",0.6786,pos
1160,2020-06-17,Thank You,5,completer,9,pos,"{'language': 'en', 'score': 0.9999964315772831}",en,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}",0.3612,pos
1161,2020-06-17,Good introduction to the tools that will be used in the rest of the courses in this series.,4,completer,91,pos,"{'language': 'en', 'score': 0.9999979449276104}",en,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}",0.4404,pos
1162,2020-06-16,I'm so happy and grateful with the skills I've learned in this course. I already want to start the next module!,5,completer,111,pos,"{'language': 'en', 'score': 0.9999988980903367}",en,"{'neg': 0.0, 'neu': 0.658, 'pos': 0.342, 'compound': 0.8338}",0.8338,pos
1163,2020-06-16,"Thanks, very detailed. But sometimes there are lexical mistakes, not big ones",5,completer,77,pos,"{'language': 'en', 'score': 0.9999954224558553}",en,"{'neg': 0.162, 'neu': 0.649, 'pos': 0.188, 'compound': 0.1027}",0.1027,pos
1164,2020-06-16,Perfect intro,5,completer,13,pos,"{'language': 'en', 'score': 0.9999939233423478}",en,"{'neg': 0.0, 'neu': 0.213, 'pos': 0.787, 'compound': 0.5719}",0.5719,pos
1165,2020-06-16,Clearly explained all the basics and I learned a lot from it. Thank you. ,5,completer,73,pos,"{'language': 'en', 'score': 0.9999972064503404}",en,"{'neg': 0.0, 'neu': 0.658, 'pos': 0.342, 'compound': 0.6369}",0.6369,pos
1166,2020-06-16,This course provides a very informative and insightful understanding into beginning with R and getting ready to take further courses.,5,completer,133,pos,"{'language': 'en', 'score': 0.9999972109709241}",en,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.3612}",0.3612,pos
1167,2020-06-16,Perfect for beginners. Not many problems encountered. Forums helped with any issues not covered in material. ,4,completer,109,pos,"{'language': 'en', 'score': 0.9999963669624012}",en,"{'neg': 0.0, 'neu': 0.701, 'pos': 0.299, 'compound': 0.7147}",0.7147,pos
1168,2020-06-16,Grate!!,5,completer,7,pos,"{'language': 'de', 'score': 0.4650380189271678}",de,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
1169,2020-06-16,Great way of breaking the lectures down. i find the lesson to be detailed and educative.,5,completer,88,pos,"{'language': 'en', 'score': 0.9999980329898678}",en,"{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.6249}",0.6249,pos
1170,2020-06-16,Not too difficult and very interactive so keeps you engaged. Very informative.,5,completer,78,pos,"{'language': 'en', 'score': 0.9999965867091479}",en,"{'neg': 0.0, 'neu': 0.663, 'pos': 0.337, 'compound': 0.6216}",0.6216,pos
1171,2020-06-15,"Was fun throughout, very productively structured. ",5,completer,50,pos,"{'language': 'en', 'score': 0.999998723596232}",en,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}",0.5106,pos
1172,2020-06-15,"The Amazon Polly voice is a bit annoying at times, but I understand the necessity. ",5,completer,83,pos,"{'language': 'en', 'score': 0.9999987234618424}",en,"{'neg': 0.13, 'neu': 0.775, 'pos': 0.095, 'compound': -0.128}",-0.128,neg
1173,2020-06-15,This course is great because it really sets you up with everything you need to continue your journey in the field of data science.,5,completer,130,pos,"{'language': 'en', 'score': 0.9999973415203497}",en,"{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.6249}",0.6249,pos
1174,2020-06-15,machine read lectures are not as easy to follow as those presented by human beings.,4,completer,83,pos,"{'language': 'en', 'score': 0.999998889833459}",en,"{'neg': 0.147, 'neu': 0.853, 'pos': 0.0, 'compound': -0.3412}",-0.3412,neg
1175,2020-06-15,Great course!,5,completer,13,pos,"{'language': 'en', 'score': 0.9999972801052506}",en,"{'neg': 0.0, 'neu': 0.185, 'pos': 0.815, 'compound': 0.6588}",0.6588,pos
1176,2020-06-15,This is a really good course to begin with. I highly recommend this course.,4,completer,75,pos,"{'language': 'en', 'score': 0.9999964221710329}",en,"{'neg': 0.0, 'neu': 0.626, 'pos': 0.374, 'compound': 0.7172}",0.7172,pos
1177,2020-06-15,"

Excellent platform to learn new subjects  ",5,completer,44,pos,"{'language': 'en', 'score': 0.9999960293545533}",en,"{'neg': 0.0, 'neu': 0.575, 'pos': 0.425, 'compound': 0.5719}",0.5719,pos
1178,2020-06-15,Very nice course! I would never have learnt Github better than from here. :) Thank you organizers for this course!,5,completer,114,pos,"{'language': 'en', 'score': 0.9999961332948359}",en,"{'neg': 0.0, 'neu': 0.554, 'pos': 0.446, 'compound': 0.9017}",0.9017,pos
1179,2020-06-14,"The course is great at explaining the preliminary steps for setting up an R development environment and describing the basics of data science. Videos were paced well, not being too short or long, which allows the viewer to stay focused and interested. Recommended.",5,completer,264,pos,"{'language': 'en', 'score': 0.9999977928915678}",en,"{'neg': 0.0, 'neu': 0.736, 'pos': 0.264, 'compound': 0.9062}",0.9062,pos
1180,2020-06-14,Good intro to know tools for data science,5,completer,41,pos,"{'language': 'en', 'score': 0.9999965480624176}",en,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}",0.4404,pos
1181,2020-06-14,Amazing course to give hands on experience to a beginner,5,completer,56,pos,"{'language': 'en', 'score': 0.9999963932587624}",en,"{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.5859}",0.5859,pos
1182,2020-06-14,A really good introductory course. Explains quite a number of important concepts in a simple and clear manner.,5,completer,110,pos,"{'language': 'en', 'score': 0.999995216856105}",en,"{'neg': 0.0, 'neu': 0.538, 'pos': 0.462, 'compound': 0.8151}",0.8151,pos
1183,2020-06-14,The Course content is great but the reading part sucks. I literally had to zoom in my browser window to be comfortable read the stuff. And then zoom out to do other stuff. Coursera kindly work on the reading part!,5,completer,213,pos,"{'language': 'en', 'score': 0.999996366334055}",en,"{'neg': 0.065, 'neu': 0.702, 'pos': 0.233, 'compound': 0.8534}",0.8534,pos
1184,2020-06-14,great learning,5,completer,14,pos,"{'language': 'en', 'score': 0.9999968969675033}",en,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,pos
1185,2020-06-14,automated  voice is bad,3,completer,23,neu,"{'language': 'en', 'score': 0.9999958844837383}",en,"{'neg': 0.538, 'neu': 0.462, 'pos': 0.0, 'compound': -0.5423}",-0.5423,neg
1186,2020-06-14,Loved this Course.. Thank You to the Instructor.,5,completer,48,pos,"{'language': 'en', 'score': 0.9999960226374018}",en,"{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.7506}",0.7506,pos
1187,2020-06-14,great course,5,completer,12,pos,"{'language': 'en', 'score': 0.8571421729170334}",en,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,pos
1188,2020-06-14,I got to know why is Data Science important and also what is Data science and its important features.,5,completer,101,pos,"{'language': 'en', 'score': 0.9999987720046074}",en,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.3818}",0.3818,pos
1189,2020-06-14,The course is really great and videos include step wise step process and complete details...,5,completer,92,pos,"{'language': 'en', 'score': 0.9999986278056909}",en,"{'neg': 0.0, 'neu': 0.634, 'pos': 0.366, 'compound': 0.8173}",0.8173,pos
1190,2020-06-14,Nice Course,5,completer,11,pos,"{'language': 'fr', 'score': 0.9999948001340206}",fr,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,pos
1191,2020-06-13,great start to the specialization,5,completer,33,pos,"{'language': 'en', 'score': 0.9999977573561079}",en,"{'neg': 0.0, 'neu': 0.494, 'pos': 0.506, 'compound': 0.6249}",0.6249,pos
1192,2020-06-13,This course introduced me to the fundamental concepts of data science,5,completer,69,pos,"{'language': 'en', 'score': 0.9999973706542387}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
1193,2020-06-13,"A great course to start learning R, GitHub, and the basics of scientific thinking. Highly recommended to start the journey of learning R.",5,completer,137,pos,"{'language': 'en', 'score': 0.9999973062002777}",en,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.7346}",0.7346,pos
1194,2020-06-12,It is quite good to introduce this course,5,completer,41,pos,"{'language': 'en', 'score': 0.9999966591782814}",en,"{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.4927}",0.4927,pos
1195,2020-06-12,Very informative course,5,completer,23,pos,"{'language': 'en', 'score': 0.9999949803907076}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
1196,2020-06-12,Great way for a beginner to get started!!,5,completer,41,pos,"{'language': 'en', 'score': 0.9999963991618385}",en,"{'neg': 0.0, 'neu': 0.562, 'pos': 0.438, 'compound': 0.6892}",0.6892,pos
1197,2020-06-12,"Very well structured, I liked the audio and visual content. I think the monthly charge is a little expensive.",5,completer,109,pos,"{'language': 'en', 'score': 0.9999928691212138}",en,"{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.6659}",0.6659,pos
1198,2020-06-12,It's easy to understand,5,completer,23,pos,"{'language': 'en', 'score': 0.9999980196302585}",en,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,pos
1199,2020-06-12,exceptional course for a beginner !!,5,completer,36,pos,"{'language': 'en', 'score': 0.9999955812297584}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
1200,2020-06-12,Excellent Course designed to learn insights relating data science using R software. basic Coding and analytics basics are taught in this course. Moreover learning relating how a data scientist can collaborate on GitHub is an added advantage.,5,completer,241,pos,"{'language': 'en', 'score': 0.9999960830554508}",en,"{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.6908}",0.6908,pos
1201,2020-06-12,Best course for Absolute beginners. Teaches you from scratch.,5,completer,61,pos,"{'language': 'en', 'score': 0.9999952557530172}",en,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.6369}",0.6369,pos
1202,2020-06-12,"Good introductory course and easy to follow to have basic understanding on Data Science and R programming language and how to use and interlink between R, RStudio, GitHub and the rest of the tools used.",5,completer,202,pos,"{'language': 'en', 'score': 0.9999977206877628}",en,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.7003}",0.7003,pos
1203,2020-06-12,i am little weak at understanding things when taught for the first time. so understanding  and learning about toolbox was little difficult due to the computer voice,4,completer,164,pos,"{'language': 'en', 'score': 0.9999959804527748}",en,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.5878}",-0.5878,neg
1204,2020-06-12,It is a nice course for beginners.,4,completer,34,pos,"{'language': 'en', 'score': 0.9999953844683805}",en,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}",0.4215,pos
1205,2020-06-12,Nicely arranged course,5,completer,22,pos,"{'language': 'en', 'score': 0.9999968425602677}",en,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,pos
1206,2020-06-12,"The automated voice of the lectures is dehumanized. It is less productive and focusing learning from a machine, but the material was good.",4,completer,138,pos,"{'language': 'en', 'score': 0.9999978443832861}",en,"{'neg': 0.076, 'neu': 0.775, 'pos': 0.149, 'compound': 0.4404}",0.4404,pos
1207,2020-06-12,great course,5,completer,12,pos,"{'language': 'en', 'score': 0.5714289657131008}",en,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,pos
1208,2020-06-11,Automated videos are difficult to focus. ,3,completer,41,neu,"{'language': 'en', 'score': 0.7142845212713882}",en,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.3612}",-0.3612,neg
1209,2020-06-11,better experience and looking forward for more and more knowledge.,4,completer,66,pos,"{'language': 'en', 'score': 0.9999962556238717}",en,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}",0.4404,pos
1210,2020-06-11,"it introduces the basic tools that are frequently used in data science. However, it is rather baisc and the course did not go in depth. ",4,completer,136,pos,"{'language': 'en', 'score': 0.9999965397238958}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
1211,2020-06-11,i have always been interested in data science and this course taught me how to learn data science from the internet community! great course,5,completer,139,pos,"{'language': 'en', 'score': 0.9999952398278351}",en,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.7959}",0.7959,pos
1212,2020-06-11,Thanks for great course,5,completer,23,pos,"{'language': 'en', 'score': 0.9999965735200879}",en,"{'neg': 0.0, 'neu': 0.222, 'pos': 0.778, 'compound': 0.7906}",0.7906,pos
1213,2020-06-11,"The course provides a good introduction to the necessary toolbox required. It provides introduction to the Rstudio interface and Github version control system. The course helped me gain a lot of knowledge regarding Data Scientist toolbox, especially the version control system.",5,completer,277,pos,"{'language': 'en', 'score': 0.9999965708187027}",en,"{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.743}",0.743,pos
1214,2020-06-11,Computer voice is not good to listen otherwise the course will be a great material to start data science.,3,completer,105,neu,"{'language': 'en', 'score': 0.9999969263875449}",en,"{'neg': 0.107, 'neu': 0.711, 'pos': 0.182, 'compound': 0.4007}",0.4007,pos
1215,2020-06-11,Some of the material seems to be from an older version of R.,4,completer,60,pos,"{'language': 'en', 'score': 0.9999979591561601}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
1216,2020-06-11,Helpful set-up course. Not too meaty & definitely didn't take 4 weeks but smart to have everything set up before diggin into the rest.,4,completer,134,pos,"{'language': 'en', 'score': 0.9999946331014402}",en,"{'neg': 0.062, 'neu': 0.729, 'pos': 0.209, 'compound': 0.5888}",0.5888,pos
1217,2020-06-11,good start as a basic information in data science,4,completer,49,pos,"{'language': 'en', 'score': 0.9999963887754244}",en,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}",0.4404,pos
1218,2020-06-11,The entire course is well organized and gives a unique perspective towards data science,5,completer,87,pos,"{'language': 'en', 'score': 0.9999974772477139}",en,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.2732}",0.2732,pos
1219,2020-06-11,Robot voice should be replaced by the course instructor's face to face interaction. ,2,completer,84,neg,"{'language': 'en', 'score': 0.9999975981549565}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
1220,2020-06-10,Great course,5,completer,12,pos,"{'language': 'en', 'score': 0.9999945812002166}",en,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,pos
