,date,review,rating,status,length,label,compound,sentiment,preprocessed,topic_id,topic_score
159,2020-12-30,helpful in learning and applying python basics.,5,completer,47,pos,0.4215,pos,"['helpful', 'learn', 'apply', 'python', 'basic']",0.0,0.8965563178062439
160,2020-12-30,"Starts at a VERY basic level, then jumps ahead to advanced topics too quickly. Some instructions (e.g. Speech to Text API) do not work.",3,completer,135,neu,0.25,pos,"['start', 'basic', 'level', 'jump', 'ahead', 'advance', 'topic', 'quickly', 'instruction', 'eg', 'speech', 'text', 'api', 'work']",1.0,0.6767798662185669
161,2020-12-29,awesome,5,completer,7,pos,0.6249,pos,['awesome'],0.0,0.6841553449630737
162,2020-12-29,"Only the first 3 Weeks are Basic, after ist a sprint of new Python Librarys and not basic funtions -> more googling then listingen to course",2,completer,140,neg,0.0,neu,"['first', '3', 'week', 'basic', 'ist', 'sprint', 'new', 'python', 'library', 'basic', 'funtions', 'google', 'listingen', 'course']",0.0,0.6980269551277161
163,2020-12-28,"As an educator with vast pedagogical experience, this course is really mediocre, doesn't provide comprehensive understanding of the topic",2,completer,137,neg,-0.1877,neg,"['educator', 'vast', 'pedagogical', 'experience', 'course', 'mediocre', 'doesnt', 'provide', 'comprehensive', 'understanding', 'topic']",0.0,0.947490394115448
164,2020-12-28,A very well documented and organised course. Will recommend to anyone who is a beginner to Python coding. ,5,completer,106,pos,0.5984,pos,"['well', 'document', 'organised', 'course', 'recommend', 'anyone', 'beginner', 'python', 'cod']",0.0,0.936387836933136
165,2020-12-28,its very good.i learned from very basics to advance..thank you,5,completer,62,pos,0.0,neu,"['goodi', 'learn', 'basic', 'advancethank']",0.0,0.8763831257820129
166,2020-12-27,This course help me understand fullly about python in data science. Thanks IBM,5,completer,78,pos,0.6808,pos,"['course', 'help', 'understand', 'fullly', 'python', 'data', 'science', 'thanks', 'ibm']",0.0,0.9366453289985657
167,2020-12-26,"Thanks, sharing your knowledge. It's a wonderful course for beginners that introduces you to the Python and Data Science world. For me, the exercises are very adjusted to the level.",5,completer,181,pos,0.8555,pos,"['thanks', 'share', 'knowledge', 'wonderful', 'course', 'beginner', 'introduces', 'python', 'data', 'science', 'world', 'exercise', 'adjust', 'level']",0.0,0.957871675491333
168,2020-12-26,Thanks for the opportunity to study!,5,completer,36,pos,0.7177,pos,"['thanks', 'opportunity', 'study']",0.0,0.8434855341911316
169,2020-12-25,very useful.,5,completer,12,pos,0.4927,pos,['useful'],0.0,0.6739012598991394
170,2020-12-25,The best course from IBM.,5,completer,25,pos,0.6369,pos,"['best', 'course', 'ibm']",0.0,0.8273449540138245
171,2020-12-24,Excellent ,5,completer,10,pos,0.5719,pos,['excellent'],0.0,0.6836881637573242
172,2020-12-24,Excellent course,5,completer,16,pos,0.5719,pos,"['excellent', 'course']",0.0,0.7890747785568237
173,2020-12-23,This course is awesome. I really enjoyed it. Highly recommended. Keep it up.,5,completer,76,pos,0.8685,pos,"['course', 'awesome', 'enjoy', 'highly', 'recommended', 'keep']",0.0,0.9096181392669678
174,2020-12-22,"Beginner course, quick overview of Python constructs, in my opinion not suitable for experienced programmers who know other languages and want to learn Python. ",2,dropout,160,neg,0.0772,pos,"['beginner', 'course', 'quick', 'overview', 'python', 'construct', 'opinion', 'suitable', 'experienced', 'programmer', 'know', 'languages', 'want', 'learn', 'python']",0.0,0.9581633806228638
175,2020-12-21,A majority of the labs are overwhelming and do not coincide with class instruction. Make it through and the final assessment is easy.,2,completer,133,neg,0.4404,pos,"['majority', 'lab', 'overwhelm', 'coincide', 'class', 'instruction', 'make', 'final', 'assessment', 'easy']",1.0,0.4314510226249695
176,2020-12-21,I understand this is an introductory course and so it does not intend to delve into details but I would definitely try to give it more substance by incorporating more about libraries,5,completer,182,pos,0.5499,pos,"['understand', 'introductory', 'course', 'intend', 'delve', 'detail', 'would', 'definitely', 'try', 'give', 'substance', 'incorporating', 'library']",0.0,0.9234123826026917
177,2020-12-19,Very interesting course helped in gaining grip of the Python language,5,completer,69,pos,0.6997,pos,"['interesting', 'course', 'help', 'gain', 'grip', 'python', 'language']",0.0,0.9226111173629761
178,2020-12-18,This course is not a beginner course. Unfortunately the material was too vast and too complex for me to get a foothold in. ,1,dropout,123,neg,0.2584,pos,"['course', 'beginner', 'course', 'unfortunately', 'material', 'vast', 'complex', 'get', 'foothold']",1.0,0.9322487115859985
179,2020-12-17,"I tried cracking in Python several times, and I think I can say this has been the best introduction I've ever had.",4,completer,114,pos,0.6369,pos,"['tried', 'crack', 'python', 'several', 'time', 'think', 'say', 'best', 'introduction', 'ive', 'ever']",0.0,0.7574907541275024
180,2020-12-17,Overall good learning but you can make make it more in brief by giving small small practice sessions.,4,completer,101,pos,0.6187,pos,"['overall', 'learn', 'make', 'make', 'brief', 'give', 'small', 'small', 'practice', 'session']",0.0,0.9394063949584961
181,2020-12-16,"The final assignment was not put up in the week 5 bucket. Instead we had totally different 'housing' related notebook with instructions for using seaborn which we never covered in the course. The final assignment was later sent in as a response to a question in the discussion forums. The directions in the python notebook was confusing. The support staff was being helpful but with so many issues, the frustration is all around in the group of people who took the course. I spent two days getting answers [which I never got] to my questions. I found out the answers by my own effort . In the process, I believe, I have a better understanding of IBM Watson Studio, IBM Cloud, Storage, Services and resources. I am happy for that.",3,completer,729,neu,0.7935,pos,"['final', 'assignment', 'put', 'week', '5', 'bucket', 'instead', 'totally', 'different', 'housing', 'relate', 'notebook', 'instruction', 'use', 'seaborn', 'never', 'cover', 'course', 'final', 'assignment', 'later', 'send', 'response', 'question', 'discussion', 'forum', 'direction', 'python', 'notebook', 'confuse', 'support', 'staff', 'helpful', 'many', 'issue', 'frustration', 'around', 'group', 'people', 'take', 'course', 'spend', 'two', 'day', 'get', 'answer', 'never', 'get', 'question', 'find', 'answer', 'effort', 'process', 'believe', 'good', 'understand', 'ibm', 'watson', 'studio', 'ibm', 'cloud', 'storage', 'service', 'resource', 'happy']",1.0,0.7111015319824219
182,2020-12-15,Interesting entry level course but assignments are not challenging enough,5,completer,73,pos,0.0475,pos,"['interesting', 'entry', 'level', 'course', 'assignment', 'challenge', 'enough']",1.0,0.7037545442581177
183,2020-12-15,Parts of the course didn't work,3,completer,31,neu,0.0,neu,"['part', 'course', 'didnt', 'work']",1.0,0.8643906116485596
184,2020-12-15,Outstanding course,5,completer,18,pos,0.6124,pos,"['outstanding', 'course']",0.0,0.7831792831420898
185,2020-12-14,Great course! It is more difficult but felt like this was the best course in the specialization yet! This course was jammed with so much information that it made the accomplishment feel more for satisfying! ,5,completer,207,pos,0.9516,pos,"['course', 'difficult', 'felt', 'best', 'course', 'specialization', 'yet', 'course', 'jam', 'much', 'information', 'make', 'accomplishment', 'feel', 'satisfy']",0.0,0.6869444847106934
186,2020-12-14,Easy to follow and perform according to your own schedule,5,completer,57,pos,0.4404,pos,"['easy', 'follow', 'perform', 'accord', 'schedule']",2.0,0.5406569242477417
187,2020-12-14,buggy and too in-depth and complicated for this level. spent a lot of time debugging errors which for a newb is frustrating.,2,completer,124,neg,-0.6486,neg,"['buggy', 'indepth', 'complicate', 'level', 'spent', 'lot', 'time', 'debug', 'error', 'newb', 'frustrate']",1.0,0.6345589756965637
188,2020-12-13,Thanks,5,completer,6,pos,0.4404,pos,['thanks'],0.0,0.6838286519050598
189,2020-12-12,Very informative! This took my python skills from nonexistent to functional. ,5,completer,77,pos,0.0,neu,"['informative', 'take', 'python', 'skill', 'nonexistent', 'functional']",0.0,0.5133341550827026
190,2020-12-11,"As a beginner, I have gained confidence in python programming with the help of this course. It has enabled me to use IBM watson for solving problems as well. I am happy to participate this course.",5,completer,196,pos,0.9201,pos,"['beginner', 'gain', 'confidence', 'python', 'program', 'help', 'course', 'enable', 'use', 'ibm', 'watson', 'solve', 'problem', 'well', 'happy', 'participate', 'course']",0.0,0.9616684913635254
191,2020-12-10,overall the course is great. well structured. i would recommend more practise exercises in the course and more focus on non-ibm products,4,completer,136,pos,0.8271,pos,"['overall', 'course', 'well', 'structure', 'would', 'recommend', 'practise', 'exercise', 'course', 'focus', 'nonibm', 'product']",0.0,0.9459108710289001
192,2020-12-10,"Hands-on, easy to understand course on basic Python for Data Science. Thank you for putting together an accessible course for coding beginners like myself.",5,completer,155,pos,0.7845,pos,"['handson', 'easy', 'understand', 'course', 'basic', 'python', 'data', 'science', 'thank', 'put', 'together', 'accessible', 'course', 'cod', 'beginner']",0.0,0.7936162948608398
193,2020-12-10,I just wish the project was a bit more challenging!,4,completer,51,pos,0.5974,pos,"['wish', 'project', 'challenge']",1.0,0.812591016292572
194,2020-12-09,Very basic,1,completer,10,neg,0.0,neu,['basic'],0.0,0.6831193566322327
195,2020-12-09,great job ,5,completer,10,pos,0.6249,pos,['job'],2.0,0.674220085144043
196,2020-12-06,"The tutorial videos don't go as much into detail, I think you should watch/read some additional tutorials and materials to deepen your understanding",3,completer,148,neu,0.0,neu,"['tutorial', 'video', 'dont', 'go', 'much', 'detail', 'think', 'watchread', 'additional', 'tutorial', 'material', 'deepen', 'understand']",2.0,0.793097734451294
197,2020-12-06,"The course videos were pretty easy to follow along until I reached weeks 3 and 4...some of those videos (loops, functions, API) were hard to follow and the correlating lab exercise questions were nearly impossible to answer with beginner level knowledge while the lesson quizzes were too easy. Please make this more beginner friendly.",3,completer,334,neu,0.9297,pos,"['course', 'video', 'pretty', 'easy', 'follow', 'along', 'reach', 'week', '3', '4some', 'video', 'loops', 'function', 'api', 'hard', 'follow', 'correlate', 'lab', 'exercise', 'question', 'nearly', 'impossible', 'answer', 'beginner', 'level', 'knowledge', 'lesson', 'quiz', 'easy', 'please', 'make', 'beginner', 'friendly']",1.0,0.5540518760681152
198,2020-12-05,"Although I think the material is really good, I think the content of the quizzes in the videos and the quizzes in Coursera does not prepare you enough for the Lab works in the course.  Those quizzes seem too simplistic and then the jump in difficulty in the labs can be frustrating for many. I suggest that the quizzes provide a little more comprehensive detail in a way that tests your understanding but also guides you to doing better jobs at the labs",3,completer,453,neu,0.5864,pos,"['although', 'think', 'material', 'think', 'content', 'quiz', 'videos', 'quizzes', 'coursera', 'prepare', 'enough', 'lab', 'work', 'course', 'quiz', 'seem', 'simplistic', 'jump', 'difficulty', 'labs', 'frustrate', 'many', 'suggest', 'quiz', 'provide', 'little', 'comprehensive', 'detail', 'way', 'test', 'understand', 'also', 'guide', 'well', 'job', 'lab']",1.0,0.5060359835624695
199,2020-12-05,Great course.!!,5,completer,15,pos,0.6892,pos,['course'],0.0,0.6699877381324768
200,2020-12-05,"The first three corses in this professional certificate were very good and was taking me step by step. But in this course, everything is just running and jumping steps. The videos, quizzes, and the first part of labs are in a level, and the final assesment in the end of each lab is in a whole other level especiall in week 3 and 4.",2,completer,332,neg,0.4927,pos,"['first', 'three', 'corse', 'professional', 'certificate', 'take', 'step', 'step', 'course', 'everything', 'run', 'jump', 'step', 'videos', 'quiz', 'first', 'part', 'labs', 'level', 'final', 'assesment', 'end', 'lab', 'whole', 'level', 'especiall', 'week', '3', '4']",1.0,0.9784818887710571
201,2020-12-04,"Focused too much on demonstrating IBM technologies. A couple labs were great, particularly the Strings and Classes ones, where you were demonstrated concepts and then challenged with an open ended question, having to explore the libraries or use resources to write the script and learn through practice. Otherwise, multiple sections on how to navigate IBM Cloud and create projects is not particularly applicable knowledge. I appreciate the work put in to the course structure, but it felt like I had paid for an advertisement at times.",3,dropout,536,neu,0.8373,pos,"['focus', 'much', 'demonstrate', 'ibm', 'technology', 'couple', 'lab', 'particularly', 'string', 'class', 'one', 'demonstrate', 'concept', 'challenge', 'open', 'end', 'question', 'explore', 'library', 'use', 'resource', 'write', 'script', 'learn', 'practice', 'otherwise', 'multiple', 'section', 'navigate', 'ibm', 'cloud', 'create', 'project', 'particularly', 'applicable', 'knowledge', 'appreciate', 'work', 'put', 'course', 'structure', 'felt', 'pay', 'advertisement', 'time']",2.0,0.49100425839424133
202,2020-12-04,Thank you,5,completer,9,pos,0.3612,pos,['thank'],0.0,0.6839961409568787
203,2020-12-03,"There's no way this should be considered a ""Beginners"" course.   Exercises in labs for week 3 and 4 are very hard. The videos are very understandable but the lab excercises are too difficult. There are way too many gaps in information.  The labs seem to introduce everything nice and simply, but then hit you with an exercise that is way to difficult and often uses techniques that have not been explained at all!",1,dropout,413,neg,-0.6172,neg,"['there', 'way', 'consider', 'beginner', 'course', 'exercise', 'labs', 'week', '3', '4', 'hard', 'video', 'understandable', 'lab', 'excercises', 'difficult', 'way', 'many', 'gap', 'information', 'labs', 'seem', 'introduce', 'everything', 'simply', 'hit', 'exercise', 'way', 'difficult', 'often', 'use', 'technique', 'explain']",1.0,0.7676903605461121
204,2020-12-03,Recommended for others also.,5,completer,28,pos,0.2023,pos,"['recommend', 'others', 'also']",2.0,0.4884091913700104
205,2020-12-03,it's basic. it will be better if contains more content ,4,completer,55,pos,0.4404,pos,"['basic', 'good', 'contains', 'content']",2.0,0.6249159574508667
206,2020-12-03,"Content is very uneven. Courses range from way too shallow to way too complicated, mistakes in the labs, quizzes questions about subjects that are part of the next chapter... A bit surprising coming from IBM. ",3,completer,209,neu,-0.1027,neg,"['content', 'uneven', 'course', 'range', 'way', 'shallow', 'way', 'complicate', 'mistake', 'labs', 'quizzes', 'question', 'subject', 'part', 'next', 'chapter', 'surprise', 'come', 'ibm']",2.0,0.6355168223381042
207,2020-12-03,"In general,  the material is well presented in this course. If you already know Python programming, probably most notions and examples will seem trivial. The labs are really important to gain a deep understanding of the course material. But you won't get to actually write your own code with a very few  exceptions (e.g. the urn problem). The multiple choice graded questions most of the time aren't multiple, aren't randomized (thing peculiar for instructors to omit, in an allegedly data science course), are trivial and don't get deep on the programming aspect. The instructors are almost absent with minimal presence in the forums & discussions. Last week's graded assignment is about compiling an already existing code in the jupyter notebook and you will waste a considerable amount of time trying to submit your work via IBM's cloud rather than actually working on the code itself or on understanding the underlying notions and concepts. In summary, this course certainly has a potential and can be improved on various levels (instructors availability, problem solving, etc.), but if you already know programming I believe this course will be of little to no use for you, except if you want to spend some time and money during lockdowns. If you do not, you will probably get a grasp of the basics of Python programming but, in any case, do not expect to improve your problem solving skills. Nevertheless, if you combine this course with a personal involvement in solving programming problems via Python it will could be beneficial, however I am not sure if it's worth the money.      ",2,completer,1591,neg,0.3863,pos,"['general', 'material', 'well', 'presented', 'course', 'already', 'know', 'python', 'program', 'probably', 'notion', 'example', 'seem', 'trivial', 'lab', 'important', 'gain', 'deep', 'understanding', 'course', 'material', 'wont', 'get', 'actually', 'write', 'code', 'exception', 'eg', 'urn', 'problem', 'multiple', 'choice', 'grade', 'question', 'time', 'arent', 'multiple', 'arent', 'randomize', 'thing', 'peculiar', 'instructor', 'omit', 'allegedly', 'data', 'science', 'course', 'trivial', 'dont', 'get', 'deep', 'programming', 'aspect', 'instructor', 'almost', 'absent', 'minimal', 'presence', 'forum', 'discussion', 'last', 'week', 'grade', 'assignment', 'compile', 'already', 'exist', 'code', 'jupyter', 'notebook', 'waste', 'considerable', 'amount', 'time', 'try', 'submit', 'work', 'via', 'ibms', 'cloud', 'rather', 'actually', 'work', 'code', 'understand', 'underlying', 'notion', 'concepts', 'summary', 'course', 'certainly', 'potential', 'improve', 'various', 'level', 'instructor', 'availability', 'problem', 'solve', 'etc', 'already', 'know', 'program', 'believe', 'course', 'little', 'use', 'except', 'want', 'spend', 'time', 'money', 'lockdown', 'probably', 'get', 'grasp', 'basic', 'python', 'program', 'case', 'expect', 'improve', 'problem', 'solve', 'skill', 'nevertheless', 'combine', 'course', 'personal', 'involvement', 'solve', 'program', 'problem', 'via', 'python', 'could', 'beneficial', 'however', 'sure', 'worth', 'money']",0.0,0.3881228268146515
208,2020-12-03,"This is a good start on Python. It starts very easy if you have any programming experience you will go through the courses quickly first few weeks. Even if this is the first programming course you take, it will teach you many things without you noticing it. But it gets complex at week 4. I was about to get discouraged by the labs there. However keep pushing and you will achieve your goal too!",4,completer,395,pos,0.5697,pos,"['start', 'python', 'start', 'easy', 'program', 'experience', 'go', 'course', 'quickly', 'first', 'week', 'even', 'first', 'program', 'course', 'take', 'teach', 'many', 'thing', 'without', 'notice', 'get', 'complex', 'week', '4', 'get', 'discourage', 'lab', 'however', 'keep', 'push', 'achieve', 'goal']",1.0,0.8139393329620361
209,2020-12-02,"Not a beginner's course. Because I learnt some python I understood the concepts which I know but ""objects and classes"" concepts are not at all clear. I wanted IBM to improve and make it beginner's course.",2,dropout,204,neg,0.2672,pos,"['beginner', 'course', 'learnt', 'python', 'understood', 'concept', 'know', 'object', 'class', 'concept', 'clear', 'want', 'ibm', 'improve', 'make', 'beginner', 'course']",0.0,0.9641420841217041
210,2020-12-02,"While I enjoyed the labs, the videos do not explain the concepts well. They assume you know certain aspects of python, such as syntax and structure. ",3,completer,149,neu,0.7579,pos,"['enjoy', 'labs', 'video', 'explain', 'concept', 'well', 'assume', 'know', 'certain', 'aspect', 'python', 'syntax', 'structure']",0.0,0.7045769095420837
211,2020-12-01,It is a good course and teaches with the basic of  Python so that anyone can understand it very well. Videos are good and can easily be understandable to anyone who is new to Python and Data Science. ,5,completer,200,pos,0.8622,pos,"['course', 'teach', 'basic', 'python', 'anyone', 'understand', 'well', 'video', 'easily', 'understandable', 'anyone', 'new', 'python', 'data', 'science']",0.0,0.9592524766921997
212,2020-12-01,"This course is a good base, but is really in need of an overhaul. The fundamental pieces are there, but the material is riddled with typos, expectations of reading tutorials that don't exist anymore, and incomplete instructions that leave you in the dark. I wish they would not skip over concepts as they are introduced, but instead give even a short blurb about what it is so that we get used to seeing the more complicated code that is ""skipped over"".",2,completer,453,neg,0.6369,pos,"['course', 'base', 'need', 'overhaul', 'fundamental', 'piece', 'material', 'riddle', 'typos', 'expectation', 'read', 'tutorial', 'dont', 'exist', 'anymore', 'incomplete', 'instruction', 'leave', 'dark', 'wish', 'would', 'skip', 'concept', 'introduce', 'instead', 'give', 'even', 'short', 'blurb', 'get', 'use', 'see', 'complicated', 'code', 'skip']",1.0,0.978412926197052
213,2020-12-01,I strongly recommend this course for those who want to learn python as a starter in data science!,5,completer,97,pos,0.636,pos,"['strongly', 'recommend', 'course', 'want', 'learn', 'python', 'starter', 'data', 'science']",0.0,0.9376741051673889
214,2020-12-01,This course is well structured and well designed for all beginners out there.This course will definitely help you to build strong basics on python language as well fulfilling the prerequisites for ML & AI  ,4,completer,206,pos,0.9186,pos,"['course', 'well', 'structure', 'well', 'design', 'beginner', 'therethis', 'course', 'definitely', 'help', 'build', 'strong', 'basic', 'python', 'language', 'well', 'fulfil', 'prerequisite', 'ml', 'ai']",0.0,0.9707179069519043
215,2020-11-30,Clear explanation,4,completer,17,pos,0.3818,pos,"['clear', 'explanation']",1.0,0.7502787709236145
216,2020-11-29,Perfect for beginners in the field of Data Science with Python,4,completer,62,pos,0.5719,pos,"['perfect', 'beginner', 'field', 'data', 'science', 'python']",0.0,0.9125244617462158
217,2020-11-29,"Very good and challenging, good length and level of difficulty",4,completer,62,pos,0.705,pos,"['challenge', 'length', 'level', 'difficulty']",1.0,0.874889075756073
218,2020-11-28,"It was very hard for me to follow as I have near to zero programming experience.  It's a problem with all Python courses for beginners, on all platforms, it's not for complete beginners really, you need to have the basics of programming prior to that as the instructors in the videos and training materials operate with the terms  and concepts that are very hard to understand for non-programmers.  The weeks 3 and 4 are especially hard to understand as the complexity of the new terms gets sharply a lot harder to understand, and a lot of spelling and grammar mistakes also give an impression that the authors didn't really review the material before posting it.",2,completer,663,neg,-0.7491,neg,"['hard', 'follow', 'near', 'zero', 'program', 'experience', 'problem', 'python', 'course', 'beginner', 'platform', 'complete', 'beginner', 'need', 'basic', 'program', 'prior', 'instructor', 'videos', 'train', 'material', 'operate', 'term', 'concept', 'hard', 'understand', 'nonprogrammers', 'week', '3', '4', 'especially', 'hard', 'understand', 'complexity', 'new', 'term', 'get', 'sharply', 'lot', 'hard', 'understand', 'lot', 'spell', 'grammar', 'mistake', 'also', 'give', 'impression', 'author', 'didnt', 'review', 'material', 'posting']",0.0,0.4618425965309143
219,2020-11-28,nice course!,5,completer,12,pos,0.4753,pos,['course'],0.0,0.6698958277702332
220,2020-11-26,"Very nice, only it is very brief and you need another source,also, you need to go and register and use the IBM platform which is complicated and time-consuming.",4,completer,160,pos,0.4754,pos,"['brief', 'need', 'another', 'sourcealso', 'need', 'go', 'register', 'use', 'ibm', 'platform', 'complicate', 'timeconsuming']",2.0,0.9490663409233093
221,2020-11-25,"Functions and Classes lab questions were slightly harder than the rest of the programming labs. It would have been so much better if every time I was running the test code to see if I had built the appropriate function/class, what was the output. Not being able to see the output I didn't know what I had to change on my code to make it right so it took me a while to go through these labs.Also I had some issues with the two IBM's APIs. I couldn't make them run, I'm not sure why.However, overall it is a great course! ",4,completer,520,pos,0.7655,pos,"['function', 'class', 'lab', 'question', 'slightly', 'harder', 'rest', 'programming', 'lab', 'would', 'much', 'better', 'every', 'time', 'run', 'test', 'code', 'see', 'build', 'appropriate', 'functionclass', 'output', 'able', 'see', 'output', 'didnt', 'know', 'change', 'code', 'make', 'right', 'take', 'go', 'labsalso', 'issue', 'two', 'ibms', 'apis', 'couldnt', 'make', 'run', 'im', 'sure', 'whyhowever', 'overall', 'course']",1.0,0.9852099418640137
222,2020-11-25,This course is perfect for a Python beginner. It is in-depth and well written,5,completer,77,pos,0.7003,pos,"['course', 'perfect', 'python', 'beginner', 'indepth', 'well', 'write']",0.0,0.9063883423805237
223,2020-11-25,Amazing  Videos  And  Documents. Excellent  Lab  Sessions .VERY  USEFUL.Thank you !,5,completer,83,pos,0.8313,pos,"['amaze', 'video', 'document', 'excellent', 'lab', 'session', 'usefulthank']",0.0,0.9088267683982849
224,2020-11-25,"I learnt a lot, loved the tasks and would gladly recommend this course to anyone.",5,completer,81,pos,0.8316,pos,"['learnt', 'lot', 'love', 'task', 'would', 'gladly', 'recommend', 'course', 'anyone']",0.0,0.7533992528915405
225,2020-11-25,I enjoyed learning Python in this course  a lot. Thanks!,5,completer,56,pos,0.7574,pos,"['enjoy', 'learn', 'python', 'course', 'lot', 'thanks']",0.0,0.9102166891098022
226,2020-11-24,"Thanks for the excellent course, I learned a lot from your magnificent teaching and, until now, it was the best course I took and the one I learned the most. I will look for more IBM courses to be able to take and learn from you, thanks teachers.
",5,completer,247,pos,0.9559,pos,"['thanks', 'excellent', 'course', 'learn', 'lot', 'magnificent', 'teach', 'best', 'course', 'take', 'one', 'learn', 'look', 'ibm', 'course', 'able', 'take', 'learn', 'thanks', 'teacher']",0.0,0.9677272439002991
227,2020-11-24,"Good crash course of Python specifically for data science usage, including python syntax, data structures, and APIs ",4,completer,116,pos,0.0516,pos,"['crash', 'course', 'python', 'specifically', 'data', 'science', 'usage', 'include', 'python', 'syntax', 'data', 'structure', 'apis']",0.0,0.8171097040176392
228,2020-11-24,My goodness this was wrought with errors. There were a lot of incomplete concepts and poor examples.,2,completer,100,neg,-0.3612,neg,"['goodness', 'wrought', 'error', 'lot', 'incomplete', 'concept', 'poor', 'example']",0.0,0.45843642950057983
229,2020-11-23,Learning with a lot of practices.,5,completer,33,pos,0.0,neu,"['learn', 'lot', 'practice']",0.0,0.8376833200454712
230,2020-11-23,"Though basic Python commands are taught. The hands-on session are not covering the knowledge gained in the tutorial. Also, final assignment is not challenging enough. Though I learnt a few starting concepts in Python I cannot say I am satisfied with this course.",3,completer,262,neu,-0.0454,neg,"['though', 'basic', 'python', 'command', 'teach', 'handson', 'session', 'cover', 'knowledge', 'gain', 'tutorial', 'also', 'final', 'assignment', 'challenge', 'enough', 'though', 'learnt', 'start', 'concept', 'python', 'cannot', 'say', 'satisfied', 'course']",0.0,0.6751242876052856
231,2020-11-23,It would be better if we could still access the quiz and programming task after completing this Course,5,completer,102,pos,0.4404,pos,"['would', 'better', 'could', 'still', 'access', 'quiz', 'program', 'task', 'complete', 'course']",1.0,0.8076341152191162
232,2020-11-23,"Very nice course, well prepared and the content is very comprehensive.I recommend this course",5,completer,93,pos,0.8456,pos,"['course', 'well', 'prepared', 'content', 'comprehensivei', 'recommend', 'course']",2.0,0.526893675327301
233,2020-11-22,GREAT JOB!,5,completer,10,pos,0.6588,pos,['job'],2.0,0.6742600798606873
234,2020-11-20,I liked so much the labs,5,completer,24,pos,0.4215,pos,"['like', 'much', 'lab']",1.0,0.8179923892021179
235,2020-11-19,It was a good course but I have to deduct a star for the machine voice over,4,completer,75,pos,0.2382,pos,"['course', 'deduct', 'star', 'machine', 'voice']",2.0,0.8337053656578064
236,2020-11-19,Very understandable.,5,completer,20,pos,0.0,neu,['understandable'],2.0,0.6598090529441833
237,2020-11-18,Excellent ,5,completer,10,pos,0.5719,pos,['excellent'],0.0,0.6836887001991272
238,2020-11-17,"This is course is a primer to Python and some libraries used for working with data. It covers some of basics of what certain tools can do for you, but doesn't really cover how to think or plan to do things in Python. If you're already a programmer maybe this will be sufficient, but if you're new to programming it may not give enough of a foundation about how to think in python.",3,completer,380,neu,0.1406,pos,"['course', 'primer', 'python', 'library', 'use', 'work', 'data', 'cover', 'basic', 'certain', 'tool', 'doesnt', 'cover', 'think', 'plan', 'thing', 'python', 'youre', 'already', 'programmer', 'maybe', 'sufficient', 'youre', 'new', 'programming', 'may', 'give', 'enough', 'foundation', 'think', 'python']",0.0,0.7177260518074036
239,2020-11-15,"Great course, great assignments. I enjoyed it.",5,completer,46,pos,0.91,pos,"['course', 'assignment', 'enjoy']",0.0,0.5134397149085999
240,2020-11-14,"The materials in this course are very useful.  The techniques in the exercises are relevant to real-world problems.  The final project has some bugs that should be addressed; namely, the lab environment does not support the plotting method used in the template, and the template is not readily available but must be found in the Discussion forum. ",4,completer,347,pos,-0.0983,neg,"['material', 'course', 'useful', 'technique', 'exercise', 'relevant', 'realworld', 'problem', 'final', 'project', 'bug', 'address', 'namely', 'lab', 'environment', 'support', 'plot', 'method', 'use', 'template', 'template', 'readily', 'available', 'must', 'find', 'discussion', 'forum']",2.0,0.5523731112480164
241,2020-11-13,"The Watson Studio interface has changed compared to the instructions in the course for final assignment submission. I think it would be better to update that part or change the way of final project assignment. On overall, the IDE of Watson Studio is not user friendly at all and very complicated to work with.Thanks :)",5,completer,318,pos,0.506,pos,"['watson', 'studio', 'interface', 'change', 'compare', 'instruction', 'course', 'final', 'assignment', 'submission', 'think', 'would', 'better', 'update', 'part', 'change', 'way', 'final', 'project', 'assignment', 'overall', 'ide', 'watson', 'studio', 'user', 'friendly', 'complicate', 'work', 'withthanks']",1.0,0.7783612012863159
242,2020-11-13,"Thank you for making learning this concept curent, challenging,  interactive and rewarding!",5,completer,91,pos,0.7777,pos,"['thank', 'make', 'learn', 'concept', 'curent', 'challenge', 'interactive', 'rewarding']",0.0,0.9216697216033936
243,2020-11-12,This was my third attempt trying to learn Python and it finally worked. This course really explains the basics of Python and any learner without any knowledge of coding can get a really good introduction to this tool.,5,completer,217,pos,0.4927,pos,"['third', 'attempt', 'try', 'learn', 'python', 'finally', 'work', 'course', 'explains', 'basic', 'python', 'learner', 'without', 'knowledge', 'cod', 'get', 'introduction', 'tool']",0.0,0.5366783738136292
244,2020-11-11,Explanations too cumbersome around APIs ,4,completer,40,pos,0.0,neu,"['explanation', 'cumbersome', 'around', 'apis']",2.0,0.8705365061759949
