,date,review,rating,status,length,label,language_scores,language,scores,compound,sentiment
478,2020-07-21,"Ce cours est utile pour se familiariser rapidement avec un certain nombre d'outils data utilisÃ©s dans le monde Ã  l'heure d'aujourd'hui. Les explications sont assez claires. Pour les labs et les devoirs, il faut juste suivre les consignes Ã  la lettre.",5,completer,253,pos,"{'language': 'fr', 'score': 0.9999969637922326}",fr,"{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.2732}",0.2732,pos
479,2020-07-21,Good Information,5,completer,16,pos,"{'language': 'en', 'score': 0.9999964346824028}",en,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,pos
480,2020-07-21,"Thank You, Amazing Course ",5,completer,26,pos,"{'language': 'en', 'score': 0.999997717060756}",en,"{'neg': 0.0, 'neu': 0.241, 'pos': 0.759, 'compound': 0.743}",0.743,pos
481,2020-07-20,"Good content, excellent delivery. Week1 had too much of information at once. I was left with little motivation after week-1. All the other weeks were good. Exercises were engaging and very useful.",4,completer,196,pos,"{'language': 'en', 'score': 0.9999947511799057}",en,"{'neg': 0.0, 'neu': 0.592, 'pos': 0.408, 'compound': 0.9451}",0.9451,pos
482,2020-07-20,The content could be updated for the current IBM Watson Studio user interface.It was difficult to follow the instructor .Also SPSS Modeler tutorial there was no way to practice,3,completer,176,neu,"{'language': 'en', 'score': 0.9999979702181618}",en,"{'neg': 0.148, 'neu': 0.852, 'pos': 0.0, 'compound': -0.5719}",-0.5719,neg
483,2020-07-20,"The labs were very poorly explained, with limited explanations and no clarity on the purposes for the lines of code. I struggled to instal and use most of the software because the instructions were not clear enough. I was extremely disappointed.  ",1,completer,247,neg,"{'language': 'en', 'score': 0.9999966436286031}",en,"{'neg': 0.253, 'neu': 0.691, 'pos': 0.057, 'compound': -0.8114}",-0.8114,neg
484,2020-07-20,This course has given me basic understanding of tools used in data science and its uses. It has given me confidence that folks who don't have computer science background can also master the data analysis skills.,5,completer,211,pos,"{'language': 'en', 'score': 0.9999962506562367}",en,"{'neg': 0.0, 'neu': 0.914, 'pos': 0.086, 'compound': 0.5106}",0.5106,pos
485,2020-07-20,Very brief. Although it's meant to teach tools for data science but the explanations are too quick. Assignments don't really explain why we are using those commands. So many tool names to remember without any explanation and how to use them. Very dissatisfied with this course. Thanks,2,completer,284,neg,"{'language': 'en', 'score': 0.9999986714231546}",en,"{'neg': 0.073, 'neu': 0.854, 'pos': 0.073, 'compound': 0.0027}",0.0027,pos
486,2020-07-20,Very nice course with great materials!,5,completer,38,pos,"{'language': 'en', 'score': 0.9999964555178025}",en,"{'neg': 0.0, 'neu': 0.348, 'pos': 0.652, 'compound': 0.8169}",0.8169,pos
487,2020-07-19,Very Good content with lots of hands on experince activities which makes learning even more easier.,5,completer,99,pos,"{'language': 'en', 'score': 0.9999973018456576}",en,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.742}",0.742,pos
488,2020-07-19,It needs more real-world or direct workplace data sources to work on,4,completer,68,pos,"{'language': 'en', 'score': 0.9999954066502412}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
489,2020-07-19,tools should be more descriptive,3,completer,32,neu,"{'language': 'en', 'score': 0.9999955211938863}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
490,2020-07-19,it's really amazing course.,4,completer,27,pos,"{'language': 'en', 'score': 0.9999963179712223}",en,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.624}",0.624,pos
491,2020-07-19,"Really good course. It listed so many important commercial and open source tools and provided material to explore and do hands-on on the important ones like GitHub, Jupyter Notebook on Watson Studio. It also showcased the entire process of how modeling works in data science.Thanks alot !",5,completer,288,pos,"{'language': 'en', 'score': 0.9999969996182382}",en,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.8459}",0.8459,pos
492,2020-07-19,Need more interactive videos,4,completer,28,pos,"{'language': 'en', 'score': 0.9999966843357593}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
493,2020-07-19,Few of the videos and reading material do not give the complete information of what all are the pre-requisites. For some one who is not from programming domain will not know about such pre-requisites. Otherwise well developed courses. ,4,completer,235,pos,"{'language': 'en', 'score': 0.999996674937141}",en,"{'neg': 0.0, 'neu': 0.946, 'pos': 0.054, 'compound': 0.2732}",0.2732,pos
494,2020-07-18,Felt a little bit like a filler course. Very focused on teaching you about IBM products and services. Only got into basic coding in the last week. ,3,completer,147,neu,"{'language': 'en', 'score': 0.9999969322918858}",en,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.6267}",0.6267,pos
495,2020-07-18,Great intro to IBM Watson and some core tools for Data Science! ,5,completer,64,pos,"{'language': 'en', 'score': 0.9999954081788642}",en,"{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.6588}",0.6588,pos
496,2020-07-18,"This course was intensive on tools used in Data Science. It was an overwhelming experience for I learnt to use resources on Github and understood how Jupyter notebooks are important in writing long codes. All in all , a great experience and would like to complete the full IBM data science specialization soon.",5,completer,310,pos,"{'language': 'en', 'score': 0.9999967465312504}",en,"{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.8126}",0.8126,pos
497,2020-07-18,Whew!  This was the BEST!  I learned how to code in Jupyter Notebook using Python.  Now I know what these tools are!,5,completer,116,pos,"{'language': 'en', 'score': 0.9999978003842325}",en,"{'neg': 0.0, 'neu': 0.766, 'pos': 0.234, 'compound': 0.7788}",0.7788,pos
498,2020-07-18,"I was pretty disappointed with the weeks of this course.  Not only it lacks 'on-hand' tutorials but the vagueness of video lectures, lack of instructions for beginners. A total downer for amateur beginners whose looking into the world of data science. ",3,completer,252,neu,"{'language': 'en', 'score': 0.9999988121864332}",en,"{'neg': 0.116, 'neu': 0.835, 'pos': 0.049, 'compound': -0.4404}",-0.4404,neg
499,2020-07-18,"Detailed Introduction to Tools used for different Data Science tasks, how to manage different tools and how they work with each other, giving new Data Scientists endless possibilities",4,completer,183,pos,"{'language': 'en', 'score': 0.9999980719920804}",en,"{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.34}",0.34,pos
500,2020-07-18,It Amazing I enjoyed course a lot,5,completer,33,pos,"{'language': 'en', 'score': 0.9999939382012469}",en,"{'neg': 0.0, 'neu': 0.297, 'pos': 0.703, 'compound': 0.7964}",0.7964,pos
501,2020-07-16,"A very bad course!!!Extremely disappointed  by this course. It was meant to be for beginners, but the explanation was not understandable for beginners. Even the videos were very short and didn't explain some of the very basic parts. Worst experience I every had with any of the coursera courses.",1,completer,295,neg,"{'language': 'en', 'score': 0.9999980012935008}",en,"{'neg': 0.207, 'neu': 0.793, 'pos': 0.0, 'compound': -0.91}",-0.91,neg
502,2020-07-16,I am happy with your data science course. it is very for me,5,dropout,59,pos,"{'language': 'en', 'score': 0.999997914029071}",en,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.5719}",0.5719,pos
503,2020-07-16,This course is excellent to understand as an introduction the principal tools that are usted in the data science field. With this knowledge I have a more clear view on the tools I would like to investigate. I recommend this course for beginners with no clue of the tools usted in data science. ,5,completer,294,pos,"{'language': 'en', 'score': 0.9999983925517869}",en,"{'neg': 0.038, 'neu': 0.761, 'pos': 0.201, 'compound': 0.8553}",0.8553,pos
504,2020-07-16,Easy to follow,5,completer,14,pos,"{'language': 'en', 'score': 0.9999974488336115}",en,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,pos
505,2020-07-15,"The first two weeks of the course are poorly explained and don't have regard for total beginners. It gets really disappointing in week 2 where the quality of the videos and the structure of the lecturer is really poor. However, weeks 3 and 4 things get better.",3,completer,260,neu,"{'language': 'en', 'score': 0.9999957426167316}",en,"{'neg': 0.136, 'neu': 0.807, 'pos': 0.057, 'compound': -0.6106}",-0.6106,neg
506,2020-07-15,"Great, I now have some insights of the various tools  used in data science ",5,completer,75,pos,"{'language': 'en', 'score': 0.9999969968699487}",en,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.6249}",0.6249,pos
507,2020-07-15,The course give a definitional  overview of different tools ,5,completer,60,pos,"{'language': 'en', 'score': 0.9999976806433328}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
508,2020-07-15,"A bit of an overload on certain information. I could see how some people, especially those who aren't as familiar or comfortable with programming jargon, would get overwhelmed. Accessing Github and using it's commands was one of the major concerns of most students when I read the discussion boards. Perhaps some editing or reorganization in that topic is required. Other than that, I'm grateful that this course introduced me to JupyterLab.",3,completer,441,neu,"{'language': 'en', 'score': 0.9999982849829279}",en,"{'neg': 0.033, 'neu': 0.839, 'pos': 0.128, 'compound': 0.7269}",0.7269,pos
509,2020-07-15,"A decent enough intro to some of the tools, specifically Jupyter notebooks. Week 1 just mentions a bunch of technologies without going into much detail. Week 3 is in my opinion a waste of time as it functions mainly as an infomercial of IBM services.",3,completer,250,neu,"{'language': 'en', 'score': 0.9999970083099001}",en,"{'neg': 0.067, 'neu': 0.933, 'pos': 0.0, 'compound': -0.4215}",-0.4215,neg
510,2020-07-14,"You can't just put down some videos and call it a course. Also, naming tools like there is no tomorrow doesn't mean the course is good. This is most likely the worst online course I've ever had a chance to be a part of and would not recommend it to anyone. Waste of time.",1,completer,271,neg,"{'language': 'en', 'score': 0.9999968111689296}",en,"{'neg': 0.182, 'neu': 0.7, 'pos': 0.118, 'compound': -0.6216}",-0.6216,neg
511,2020-07-14,"This course is well organized and rich in content; yet at times, it felt like instructors were just zooming though to deliver the content and not necessarily teach. Obviously they are not professional or trained teachers, but mostly it seems, they were just reading from the script, and that makes the experience and learning more challenging. Overall, great content.",3,completer,367,neu,"{'language': 'en', 'score': 0.9999962704103698}",en,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.9183}",0.9183,pos
512,2020-07-13,its a bit challenging for a fresher in computers but with help of faculty support that is compensated .Special thanks to Miss Mallika...I could complete the course.,5,completer,164,pos,"{'language': 'en', 'score': 0.9999983105841734}",en,"{'neg': 0.052, 'neu': 0.518, 'pos': 0.431, 'compound': 0.9313}",0.9313,pos
513,2020-07-13,Was great!But I miss more practical exercises and how it may be a complete process in Watson Studio,5,completer,99,pos,"{'language': 'en', 'score': 0.9999975574905108}",en,"{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.2244}",-0.2244,neg
514,2020-07-13,Amazing course thanks to all teachers.,5,completer,38,pos,"{'language': 'en', 'score': 0.9999946628157222}",en,"{'neg': 0.0, 'neu': 0.374, 'pos': 0.626, 'compound': 0.7717}",0.7717,pos
515,2020-07-13,It was overall a good course but it felt a bit outdated. I think it can be improved by including modern tools and not focusing so much on IBM Watson.,4,completer,149,pos,"{'language': 'en', 'score': 0.9999951644276656}",en,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.7269}",0.7269,pos
516,2020-07-12,"it was good but i am not getting forward courses like DS methodology , and all.sir please  help me.",5,completer,99,pos,"{'language': 'en', 'score': 0.9999973105912657}",en,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.8934}",0.8934,pos
517,2020-07-12,"Very unorganized course , it can be represented in much better way ",1,completer,67,neg,"{'language': 'en', 'score': 0.9999973807639586}",en,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}",0.4404,pos
518,2020-07-12,Learned lots of new things about Data Science tools. Thanks a lot!,5,completer,66,pos,"{'language': 'en', 'score': 0.9999979433362711}",en,"{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.4926}",0.4926,pos
519,2020-07-12,Excellent Coursera provided quality education,5,completer,45,pos,"{'language': 'en', 'score': 0.9999963132138879}",en,"{'neg': 0.0, 'neu': 0.519, 'pos': 0.481, 'compound': 0.5719}",0.5719,pos
520,2020-07-11,Good introduction to the currently available diverse pool of data science tools!,5,completer,80,pos,"{'language': 'en', 'score': 0.9999962432658965}",en,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4926}",0.4926,pos
521,2020-07-11,good,5,completer,4,pos,"{'language': 'so', 'score': 0.9999979102299872}",so,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,pos
522,2020-07-11,"I am writing this review when doing the final project, it's a good course but only 60 percent the rest of them is to advertise featuring for IBM Cloud Service, which is super slow.",1,dropout,180,neg,"{'language': 'en', 'score': 0.9999972426728174}",en,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.8074}",0.8074,pos
523,2020-07-11,"A one stop destination to gain know-how of the tools at your disposal if you aspire to be a Data Scientist. The course perfectly summarises all the tools used by Data Scientists today along with their pros and cons. It even goes into some detail for JupterLab, R Studio IDE and IBM Watson.  A few videos can be made better though, sound quality makes it a bit tougher to understand what the speaker is saying. A good course overall with lots of videos and labs. Liked it!",4,completer,471,pos,"{'language': 'en', 'score': 0.9999974741528531}",en,"{'neg': 0.023, 'neu': 0.784, 'pos': 0.193, 'compound': 0.9432}",0.9432,pos
524,2020-07-11,Brief and introductory.,3,completer,23,neu,"{'language': 'en', 'score': 0.9999968946149991}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
525,2020-07-11,Poorly explained. The Git hub part needs to be rethought.  Disappointing. ,1,dropout,74,neg,"{'language': 'en', 'score': 0.999996377413455}",en,"{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.4939}",-0.4939,neg
526,2020-07-10,The teacher was really nice.,5,completer,28,pos,"{'language': 'en', 'score': 0.999994514816466}",en,"{'neg': 0.0, 'neu': 0.564, 'pos': 0.436, 'compound': 0.4754}",0.4754,pos
527,2020-07-10, Really the team who are working on that is amazing and from down of my heart i thank you so muchi have learned so far how to use the needed tools to my project and how to link my work in github with the team ,5,completer,209,pos,"{'language': 'en', 'score': 0.9999969789551693}",en,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.743}",0.743,pos
528,2020-07-10,"thank you, this was great",5,completer,25,pos,"{'language': 'en', 'score': 0.9999967700734262}",en,"{'neg': 0.0, 'neu': 0.312, 'pos': 0.688, 'compound': 0.765}",0.765,pos
529,2020-07-10,Informative but videos should be updated and should made more easy to understand.,4,completer,81,pos,"{'language': 'en', 'score': 0.9999963915386552}",en,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.6474}",0.6474,pos
530,2020-07-10,Really awesome,5,completer,14,pos,"{'language': 'en', 'score': 0.9999963447601106}",en,"{'neg': 0.0, 'neu': 0.185, 'pos': 0.815, 'compound': 0.659}",0.659,pos
531,2020-07-10,"It was lots of new information that I think it was too much for someone who is a Data Science dummy. Also, the examples doesn't describe what is the point of the evaluation, only said put this code, put that code and see the results. I like to know a little bit about the set of the data and what is the target.",4,completer,311,pos,"{'language': 'en', 'score': 0.9999972109267081}",en,"{'neg': 0.0, 'neu': 0.959, 'pos': 0.041, 'compound': 0.3612}",0.3612,pos
532,2020-07-10,Best ,5,dropout,5,pos,"{'language': 'de', 'score': 0.9999957388043778}",de,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6369}",0.6369,pos
533,2020-07-10,module 2 and 3 are far too complicated and monotonous for absolute beginners of data science. cancelling my subscription for the same.,1,dropout,134,neg,"{'language': 'en', 'score': 0.9999973573617653}",en,"{'neg': 0.087, 'neu': 0.913, 'pos': 0.0, 'compound': -0.2023}",-0.2023,neg
534,2020-07-10,"Awesome course, ",5,completer,16,pos,"{'language': 'fr', 'score': 0.8571390118806179}",fr,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,pos
535,2020-07-10,Interesting overview with easy to understand practical examples on the one hand but also too many shallow descriptions of existing data science tools.,4,completer,150,pos,"{'language': 'en', 'score': 0.9999982844344013}",en,"{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.5994}",0.5994,pos
536,2020-07-09,"Hi,I completed entire program and received the Professional Certificate. On the Coursera link of my certificate ""3 weeks of study, 2-3 hours/week average per course"" is written. This information is not correct at all, it takes approximately 3 times of that time on average! I informed Coursera about it but no correction was made. It should be corrected with ""it takes approximately 19 hours study per course"" or ""Approx. 10 months to complete Suggested 4 hours/week for the Professional Certificate"".Here is the approximate duration for each course can be found one by one clicking the webpages of the courses in the professional certificate webpage: (*)Course 1: approximately 9 hours to completeCourse 2: approximately 16 hours to completeCourse 3: approximately 9 hours to completeCourse 4: approximately 22 hours to completeCourse 5: approximately 14 hours to completeCourse 6: approximately 16 hours to completeCourse 7: approximately 16 hours to completeCourse 8: approximately 20 hours to completeCourse 9: approximately 47 hours to completeThis makes in total approximately 169 hours to complete the Professional Certificate. As there are 9 courses, each course takes approximately 19 hours (=169/9) to complete.(*):  https://www.coursera.org/professional-certificates/ibm-data-science?utm_source=gg&utm_medium=sem&campaignid=1876641588&utm_content=10-IBM-Data-Science-US&adgroupid=70740725700&device=c&keyword=ibm%20data%20science%20professional%20certificate%20coursera&matchtype=b&network=g&devicemodel=&adpostion=&creativeid=347453133242&hide_mobile_promo&gclid=Cj0KCQjw0Mb3BRCaARIsAPSNGpWPrZDik6-Ne30To7vg20jGReHOKi4AbvstRfSbFxqA-6ZMrPn1gDAaAiMGEALw_wcB",1,completer,1667,neg,"{'language': 'en', 'score': 0.9999969702488799}",en,"{'neg': 0.017, 'neu': 0.983, 'pos': 0.0, 'compound': -0.4753}",-0.4753,neg
537,2020-07-09,"It focuses too much on what IBM can offer and not so much on other, also effective, free tools that could help a data scientist, also i think this course would fit better later on the Data Science Certification.",2,completer,211,neg,"{'language': 'en', 'score': 0.9999971979685902}",en,"{'neg': 0.0, 'neu': 0.688, 'pos': 0.312, 'compound': 0.926}",0.926,pos
538,2020-07-09,I'm satisfied with this course. which is a good opportunity to all to get a job. ,5,completer,81,pos,"{'language': 'en', 'score': 0.9999979231149126}",en,"{'neg': 0.0, 'neu': 0.564, 'pos': 0.436, 'compound': 0.8176}",0.8176,pos
539,2020-07-09,"It has a lot of information which is great but hard to mentally process, mostly for newbies on the tools like me. Some instructions for the Labs are outdated or incomplete. There were a couple of videos that didn't have a transcript which are very useful.",4,completer,255,pos,"{'language': 'en', 'score': 0.9999961414728328}",en,"{'neg': 0.032, 'neu': 0.769, 'pos': 0.199, 'compound': 0.8587}",0.8587,pos
540,2020-07-09,Superb explanation and content,5,completer,30,pos,"{'language': 'en', 'score': 0.9999940305185083}",en,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6249}",0.6249,pos
541,2020-07-08,Great Course I Love It.,5,completer,23,pos,"{'language': 'en', 'score': 0.9999968004931817}",en,"{'neg': 0.0, 'neu': 0.194, 'pos': 0.806, 'compound': 0.8519}",0.8519,pos
542,2020-07-08,"Rather shallow course that tests you on trivial knowledge mentioned at some point in the videos/readings. More hands-on exercises/assignments will be more useful, instead of just testing on things that can be easily googled. Course does give a nice overview of data science tools, you one does not learn much more than an overview.",2,completer,331,neg,"{'language': 'en', 'score': 0.9999955463410047}",en,"{'neg': 0.019, 'neu': 0.838, 'pos': 0.143, 'compound': 0.807}",0.807,pos
543,2020-07-08,Spectacular,5,completer,11,pos,"{'language': 'ro', 'score': 0.9999966710350674}",ro,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
544,2020-07-07,The course is great for having a hands-on experience in IBM Watson Studio.,5,completer,74,pos,"{'language': 'en', 'score': 0.9999971971750259}",en,"{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.6249}",0.6249,pos
545,2020-07-07,Excellent course for those looking for useful tools to start learning data science!,5,completer,83,pos,"{'language': 'en', 'score': 0.9999967877778235}",en,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.784}",0.784,pos
546,2020-07-06,some content not very clear,3,completer,27,neu,"{'language': 'en', 'score': 0.9999960722139855}",en,"{'neg': 0.375, 'neu': 0.625, 'pos': 0.0, 'compound': -0.3401}",-0.3401,neg
547,2020-07-06,Sometimes pactical-showes lessons was not really comfortable for understanding ,4,completer,79,pos,"{'language': 'en', 'score': 0.9999968982689471}",en,"{'neg': 0.267, 'neu': 0.733, 'pos': 0.0, 'compound': -0.4439}",-0.4439,neg
548,2020-07-06,thank you provide this type course for us we have learn different tools for data science than you so much ,5,completer,106,pos,"{'language': 'en', 'score': 0.9999976074032698}",en,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.3612}",0.3612,pos
549,2020-07-05,This course basically explain the tools for data science.And it is pretty much cool.,4,completer,84,pos,"{'language': 'en', 'score': 0.9999981950937451}",en,"{'neg': 0.0, 'neu': 0.686, 'pos': 0.314, 'compound': 0.6705}",0.6705,pos
550,2020-07-05,good,5,completer,4,pos,"{'language': 'so', 'score': 0.9999970491242504}",so,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,pos
551,2020-07-05,I think this course was to focus on IBM Watson studio and not on data science.,3,completer,78,neu,"{'language': 'en', 'score': 0.9999981097471623}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
552,2020-07-05,"A lot of good info, a few glitches but overall easy to follow. The final assignment is fun! ",5,completer,92,pos,"{'language': 'en', 'score': 0.9999958811920775}",en,"{'neg': 0.0, 'neu': 0.552, 'pos': 0.448, 'compound': 0.8896}",0.8896,pos
553,2020-07-04,"Videos are super low quality. I understand that this is an IBM course, but don't really want to learn in details their Watson Studio, that nobody uses.",2,dropout,151,neg,"{'language': 'en', 'score': 0.9999970638840545}",en,"{'neg': 0.112, 'neu': 0.803, 'pos': 0.085, 'compound': 0.0623}",0.0623,pos
554,2020-07-04,I like the way we got involved into practice by setting goals which are a bit challenging yet we want to achieve successfully.,5,completer,126,pos,"{'language': 'en', 'score': 0.9999941202476671}",en,"{'neg': 0.0, 'neu': 0.664, 'pos': 0.336, 'compound': 0.765}",0.765,pos
555,2020-07-04,nice,3,completer,4,neu,"{'language': 'pl', 'score': 0.9999962088218908}",pl,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,pos
556,2020-07-04,A bit overwhelming with too many tools were introduced. ,2,completer,56,neg,"{'language': 'en', 'score': 0.9999952651810095}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
557,2020-07-03,Good Career Development Training Course,5,dropout,39,pos,"{'language': 'en', 'score': 0.9999953955776497}",en,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}",0.4404,pos
558,2020-07-03,It has been a great learning for me to know about IBM tools.,5,completer,60,pos,"{'language': 'en', 'score': 0.9999954137785301}",en,"{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.6249}",0.6249,pos
559,2020-07-03,"seamless, I like the in-between questions.",4,completer,42,pos,"{'language': 'en', 'score': 0.9999967061609005}",en,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.3612}",0.3612,pos
560,2020-07-03,The tools are at a very very high level and covers so much on machine learning.  A beginner needs to learn about the basics of Data science before taking up a course on the tools. Otherwise it will not be of much use. It covers lots of machine learning terms which a beginner might not aware of. ,3,completer,296,neu,"{'language': 'en', 'score': 0.999997801646819}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
561,2020-07-03,best,5,completer,4,pos,"{'language': 'af', 'score': 0.9999922776158306}",af,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6369}",0.6369,pos
562,2020-07-02,"I regret the low review, but this course needs A LOT of work. Instruction is poorly formatted and (seemingly) lazily and sporadically delivered. This is supposed to be a beginner level course with no prerequisites, however, I wonder if newcomers to the course (and this cert overall) should be equipped with some other courses or specializations/certificates before entering this one. Thank you nonetheless for your effort, and I hope you can improve your material in the future after the chaos of the pandemic (and all the pressure it has most surely placed on you) has subsided.Kind regards.",1,completer,593,neg,"{'language': 'en', 'score': 0.9999972868570964}",en,"{'neg': 0.126, 'neu': 0.739, 'pos': 0.136, 'compound': 0.4835}",0.4835,pos
563,2020-07-02,"Great coures, very powerfull tool!",5,completer,34,pos,"{'language': 'en', 'score': 0.9999965389066483}",en,"{'neg': 0.0, 'neu': 0.477, 'pos': 0.523, 'compound': 0.6588}",0.6588,pos
564,2020-07-02,You touch the numerous features of Watson Studio and Cloud. ,5,completer,60,pos,"{'language': 'en', 'score': 0.9999973243386646}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
565,2020-07-02,"Advanced course.  Some topics were hard to comprehend.  Enjoyed the deep dive into near 100 tools data scientists use.  It was tough to understand 2 of the teachers in their videos, but I can understand english is not their native language.",4,completer,240,pos,"{'language': 'en', 'score': 0.9999961644731734}",en,"{'neg': 0.06, 'neu': 0.852, 'pos': 0.089, 'compound': 0.296}",0.296,pos
566,2020-07-02,Some videos went too fast. ,3,completer,27,neu,"{'language': 'en', 'score': 0.8571403961721411}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
567,2020-07-02,good,5,completer,4,pos,"{'language': 'so', 'score': 0.9999971218015938}",so,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,pos
568,2020-07-02,Very good course,5,completer,16,pos,"{'language': 'en', 'score': 0.9999970275774246}",en,"{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.4927}",0.4927,pos
569,2020-07-02,boring and not very helpful,2,completer,27,neg,"{'language': 'en', 'score': 0.9999962889510836}",en,"{'neg': 0.618, 'neu': 0.382, 'pos': 0.0, 'compound': -0.5925}",-0.5925,neg
570,2020-07-01,Greate way to teach tools for data science.Thanks Cousera & IBM for adding addional value in my career.,5,completer,103,pos,"{'language': 'en', 'score': 0.9999947428855225}",en,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.34}",0.34,pos
571,2020-07-01,"Most of the topics are unable to follow. This course doesn't seems to be designed for beginners, It could have be better.",3,completer,121,neu,"{'language': 'en', 'score': 0.9999979920634454}",en,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.4404}",0.4404,pos
572,2020-07-01,Good,5,completer,4,pos,"{'language': 'so', 'score': 0.9999972258864261}",so,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,pos
573,2020-06-30,introduction to some advnced tools,5,completer,34,pos,"{'language': 'en', 'score': 0.9999961286872806}",en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neu
574,2020-06-30,"This material is not very useful. Although, it presents IBM Watson as a very productive and interesting tool for data science, the videos, readings, and exercises are not very helpful. It lacks of explanation and are not clear enough and make tedious the use of IBM Watson. ",1,completer,274,neg,"{'language': 'en', 'score': 0.9999988829312663}",en,"{'neg': 0.141, 'neu': 0.803, 'pos': 0.057, 'compound': -0.5255}",-0.5255,neg
575,2020-06-30,Its really been a Great experience of exploring the tools to be used in the journey of Data Science. I thank Coursera for offering such a phenomenal course for young Data Science aspirants to hone their skills,5,completer,209,pos,"{'language': 'en', 'score': 0.9999959228548658}",en,"{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.7832}",0.7832,pos
